,bootstrap,model,test_average_precision,test_roc_auc,train_average_precision,train_roc_auc,validation_average_precision,validation_roc_auc,distribution,seed
0,0,Logistic Regression,0.8928571428571428,0.8125,0.5306571629968032,0.5458839406207828,0.8444444444444443,0.875,beta,70
1,1,Logistic Regression,0.8541666666666666,0.8125,0.4786602344590265,0.545945945945946,0.574013949013949,0.4444444444444445,beta,70
2,2,Logistic Regression,0.7986111111111112,0.7000000000000001,0.5570422312603223,0.5124653739612188,0.5276251526251525,0.4107142857142857,beta,70
3,3,Logistic Regression,1.0,1.0,0.6028702626816478,0.537075537075537,0.43611111111111117,0.4107142857142857,beta,70
4,4,Logistic Regression,0.8875,0.875,0.5487093716429269,0.5641025641025641,0.3375981161695447,0.125,beta,70
5,5,Logistic Regression,0.9266666666666665,0.8666666666666667,0.6455676136769328,0.542407660738714,0.225,0.6153846153846154,beta,70
6,6,Logistic Regression,0.81,0.8,0.6202033676901764,0.5564795564795565,0.3270895770895771,0.2777777777777778,beta,70
7,7,Logistic Regression,0.8541666666666666,0.8125,0.48652124592879675,0.5508130081300813,0.8152272727272727,0.6400000000000001,beta,70
8,8,Logistic Regression,0.525,0.55,0.5439124340933728,0.5114982578397212,0.8334276834276835,0.5227272727272727,beta,70
9,9,Logistic Regression,0.7333333333333333,0.6875,0.5393717635275193,0.5175438596491228,0.47854050711193574,0.4464285714285714,beta,70
10,10,Logistic Regression,0.9166666666666666,0.875,0.5578659552925118,0.5445945945945946,0.6149751483084818,0.40740740740740744,beta,70
11,11,Logistic Regression,0.7678571428571428,0.625,0.5959685608437505,0.5108108108108108,0.3816849816849817,0.42592592592592593,beta,70
12,12,Logistic Regression,0.7708333333333333,0.8,0.47198102644569995,0.49653739612188363,0.49273018648018646,0.2857142857142857,beta,70
13,13,Logistic Regression,0.8875,0.875,0.544895525308977,0.5887533875338753,0.7259623709623708,0.5,beta,70
14,14,Logistic Regression,0.7470238095238095,0.75,0.4991251192516307,0.5125,0.8341666666666666,0.6400000000000001,beta,70
15,15,Logistic Regression,0.8875,0.875,0.49169551275577195,0.5101351351351351,0.6303317053317052,0.38888888888888895,beta,70
16,16,Logistic Regression,0.925,0.8500000000000001,0.5207597503585286,0.49376731301939053,0.7988455988455987,0.7678571428571428,beta,70
17,17,Logistic Regression,0.9266666666666665,0.9,0.6455877890722249,0.6087257617728532,0.40733433233433225,0.3571428571428571,beta,70
18,18,Logistic Regression,0.8541666666666666,0.85,0.5194211513621115,0.5117728531855956,0.48159722222222223,0.3214285714285714,beta,70
19,19,Logistic Regression,0.95,0.9375,0.511275966434146,0.5358108108108108,0.5908400241733576,0.462962962962963,beta,70
20,20,Logistic Regression,0.8166666666666667,0.75,0.5517830818414319,0.4912280701754386,0.7857142857142857,0.6964285714285714,beta,70
21,21,Logistic Regression,0.8253968253968254,0.6499999999999999,0.5019417857780164,0.49444444444444446,0.6388185888185889,0.537037037037037,beta,70
22,22,Logistic Regression,0.8928571428571428,0.85,0.5744570686036771,0.5533240997229917,0.6558035714285715,0.5357142857142857,beta,70
23,23,Logistic Regression,0.9166666666666666,0.875,0.5644522512451169,0.48290013679890564,0.1606060606060606,0.16666666666666666,beta,70
24,24,Logistic Regression,0.9166666666666666,0.875,0.5278174326791025,0.5594594594594595,0.7640933140933142,0.6296296296296295,beta,70
25,25,Logistic Regression,0.8541666666666666,0.8125,0.6343788438329945,0.5380952380952381,0.33958333333333335,0.5681818181818182,beta,70
26,26,Logistic Regression,0.6916666666666667,0.65,0.49912073301488447,0.5193905817174516,0.7985119047619048,0.6964285714285714,beta,70
27,27,Logistic Regression,0.6845238095238095,0.5625,0.5155781316035063,0.47840755735492574,0.9285714285714284,0.875,beta,70
28,28,Logistic Regression,1.0,1.0,0.5190920630402986,0.5128205128205129,0.6315663503163503,0.4821428571428572,beta,70
29,29,Logistic Regression,0.6916666666666667,0.7,0.5280090056447373,0.5111111111111111,0.2929487179487179,0.14814814814814814,beta,70
30,30,Logistic Regression,0.8166666666666667,0.75,0.48355522083440283,0.48581081081081084,0.6193121693121693,0.5555555555555556,beta,70
31,31,Logistic Regression,0.9166666666666666,0.875,0.5167854547637348,0.5528455284552846,0.6471336996336996,0.33999999999999997,beta,70
32,32,Logistic Regression,1.0,1.0,0.5972658457702751,0.577962577962578,0.8012937679604346,0.7222222222222222,beta,70
33,33,Logistic Regression,0.8125,0.75,0.5165011910568935,0.49549549549549554,0.45085470085470086,0.4107142857142857,beta,70
