,bootstrap,model,test_average_precision,test_roc_auc,train_average_precision,train_roc_auc,validation_average_precision,validation_roc_auc,distribution,seed
0,0,Logistic Regression,1.0,1.0,0.9080929799189106,0.8944444444444444,1.0,1.0,beta,136
1,1,Logistic Regression,1.0,1.0,0.9442740987337053,0.9358885017421603,0.7678571428571428,0.8636363636363636,beta,136
2,2,Logistic Regression,1.0,1.0,0.9012753913874629,0.9090277777777778,0.9697979797979798,0.9400000000000001,beta,136
3,3,Logistic Regression,1.0,1.0,0.9101672823448282,0.9092169092169092,1.0,1.0,beta,136
4,4,Logistic Regression,1.0,1.0,0.8990750176623857,0.9097222222222222,0.9909090909090909,0.9800000000000001,beta,136
5,5,Logistic Regression,1.0,1.0,0.9077740232534746,0.9249999999999999,0.9497222222222222,0.9,beta,136
6,6,Logistic Regression,1.0,1.0,0.9064471326507347,0.9118055555555555,1.0,1.0,beta,136
7,7,Logistic Regression,1.0,1.0,0.9225934105852358,0.9286209286209286,0.9206845238095238,0.9107142857142857,beta,136
8,8,Logistic Regression,1.0,1.0,0.8919099676833079,0.9027777777777777,0.9809090909090908,0.9600000000000001,beta,136
9,9,Logistic Regression,1.0,1.0,0.9112469435983177,0.9159722222222222,0.9572979797979797,0.92,beta,136
10,10,Logistic Regression,1.0,1.0,0.8987082605724914,0.9022869022869023,0.9765432098765432,0.962962962962963,beta,136
11,11,Logistic Regression,1.0,1.0,0.9250692537699361,0.925207756232687,0.8444444444444443,0.875,beta,136
12,12,Logistic Regression,1.0,1.0,0.9027489599795357,0.9142857142857144,0.9536042240587697,0.8863636363636364,beta,136
13,13,Logistic Regression,1.0,1.0,0.893408856357774,0.9022869022869023,1.0,1.0,beta,136
14,14,Logistic Regression,1.0,1.0,0.9072797611482653,0.9071379071379071,0.9404761904761902,0.9107142857142857,beta,136
15,15,Logistic Regression,1.0,1.0,0.9083628654958391,0.9071379071379071,0.9129251700680272,0.9107142857142857,beta,136
16,16,Logistic Regression,1.0,1.0,0.9034629476937743,0.9071379071379071,1.0,1.0,beta,136
17,17,Logistic Regression,1.0,1.0,0.9036397531967542,0.9147609147609148,0.9305555555555556,0.8928571428571429,beta,136
18,18,Logistic Regression,1.0,1.0,0.8940444160343932,0.9050589050589051,0.9765432098765432,0.962962962962963,beta,136
19,19,Logistic Regression,1.0,1.0,0.8958395806357653,0.9055555555555556,0.9765432098765432,0.962962962962963,beta,136
20,20,Logistic Regression,1.0,1.0,0.9215142144271834,0.9217451523545707,0.9415178571428572,0.9285714285714286,beta,136
21,21,Logistic Regression,1.0,1.0,0.9064273200841417,0.9112959112959113,0.9888888888888889,0.9814814814814815,beta,136
22,22,Logistic Regression,1.0,1.0,0.9151109851828345,0.9162049861495845,0.947845804988662,0.9464285714285714,beta,136
23,23,Logistic Regression,1.0,1.0,0.9228790355978207,0.9147609147609148,0.9484126984126984,0.9629629629629629,beta,136
24,24,Logistic Regression,1.0,1.0,0.9055760885455041,0.9057519057519058,0.9821428571428572,0.9821428571428571,beta,136
25,25,Logistic Regression,1.0,1.0,0.9102503052883675,0.90625,0.8528571428571428,0.92,beta,136
26,26,Logistic Regression,1.0,1.0,0.9216628769444686,0.920997920997921,0.9704861111111112,0.9642857142857143,beta,136
27,27,Logistic Regression,1.0,1.0,0.9406651566124321,0.9417879417879418,0.8436507936507935,0.8148148148148149,beta,136
