,bootstrap,model,test_average_precision,test_roc_auc,train_average_precision,train_roc_auc,validation_average_precision,validation_roc_auc,distribution,seed
0,0,Logistic Regression,1.0,1.0,0.9811037447273545,0.9763888888888889,1.0,1.0,beta,202
1,1,Logistic Regression,1.0,1.0,0.9797070916371022,0.9728222996515679,1.0,1.0,beta,202
2,2,Logistic Regression,1.0,1.0,0.9690708650642547,0.9673611111111111,1.0,1.0,beta,202
3,3,Logistic Regression,1.0,1.0,0.9773319208303964,0.9715277777777778,1.0,1.0,beta,202
4,4,Logistic Regression,1.0,1.0,0.9694131737048826,0.9673611111111111,1.0,1.0,beta,202
5,5,Logistic Regression,1.0,1.0,0.9855773178943912,0.9847222222222223,0.9587412587412588,0.9,beta,202
6,6,Logistic Regression,1.0,1.0,0.9831823041620172,0.9819444444444445,0.9909090909090909,0.9800000000000001,beta,202
7,7,Logistic Regression,1.0,1.0,0.987406441389731,0.9861399861399861,0.9381313131313131,0.9107142857142857,beta,202
8,8,Logistic Regression,1.0,1.0,0.9787864361035092,0.9770833333333333,1.0,1.0,beta,202
9,9,Logistic Regression,1.0,1.0,0.9786125925054249,0.9777777777777779,1.0,1.0,beta,202
10,10,Logistic Regression,1.0,1.0,0.9809559638695811,0.9792099792099792,1.0,1.0,beta,202
11,11,Logistic Regression,1.0,1.0,0.9741454403178896,0.9695290858725762,0.9999999999999998,1.0,beta,202
12,12,Logistic Regression,1.0,1.0,0.9781192271183966,0.9770034843205575,0.9924242424242424,0.9772727272727273,beta,202
13,13,Logistic Regression,1.0,1.0,0.9929975429975428,0.9923769923769923,0.9888888888888889,0.9814814814814815,beta,202
14,14,Logistic Regression,1.0,1.0,0.9858511884390535,0.9826749826749827,0.9571428571428571,0.9464285714285714,beta,202
15,15,Logistic Regression,1.0,1.0,0.9766511369678311,0.9729916897506925,0.9999999999999998,1.0,beta,202
16,16,Logistic Regression,1.0,1.0,0.9771590034427825,0.9729916897506925,1.0,1.0,beta,202
17,17,Logistic Regression,1.0,1.0,0.9882536876439314,0.9875259875259875,0.9305555555555556,0.8928571428571429,beta,202
18,18,Logistic Regression,1.0,1.0,0.9795361876107218,0.9764379764379765,0.9765432098765432,0.962962962962963,beta,202
19,19,Logistic Regression,1.0,1.0,0.976598410012927,0.9756944444444444,0.9722222222222223,0.9444444444444444,beta,202
20,20,Logistic Regression,1.0,1.0,0.9862518242360379,0.9847645429362881,0.9427083333333333,0.9107142857142858,beta,202
21,21,Logistic Regression,1.0,1.0,0.9771403064836717,0.9743589743589743,1.0,1.0,beta,202
22,22,Logistic Regression,1.0,1.0,0.9889960846868407,0.9875346260387812,0.9999999999999998,1.0,beta,202
23,23,Logistic Regression,1.0,1.0,0.9808154329793795,0.9771309771309771,0.976190476190476,0.9814814814814814,beta,202
24,24,Logistic Regression,1.0,1.0,0.9927898080849782,0.9916839916839917,0.8517316017316017,0.8035714285714286,beta,202
