,bootstrap,model,test_average_precision,test_roc_auc,train_average_precision,train_roc_auc,validation_average_precision,validation_roc_auc,distribution,seed
0,0,Logistic Regression,0.9666666666666666,0.95,0.6052212379711318,0.5888888888888889,0.42153846153846153,0.44,beta,489
1,1,Logistic Regression,0.9666666666666666,0.95,0.6124671812807968,0.5428571428571428,0.2839285714285714,0.4318181818181818,beta,489
2,2,Logistic Regression,1.0,1.0,0.5222452952298782,0.5094850948509485,0.9191558441558442,0.8,beta,489
3,3,Logistic Regression,0.9428571428571428,0.9,0.5249563591552686,0.5162855162855162,0.6694444444444444,0.6296296296296297,beta,489
4,4,Logistic Regression,0.9166666666666666,0.9,0.5598572101840764,0.5506944444444444,0.8376290376290375,0.62,beta,489
5,5,Logistic Regression,0.8041666666666667,0.8125,0.5119684888344442,0.5359078590785908,0.8014818514818515,0.6,beta,489
6,6,Logistic Regression,0.95,0.9375,0.5954198547606615,0.5907859078590786,0.6484648684648684,0.38,beta,489
7,7,Logistic Regression,0.9666666666666666,0.95,0.5263547411678497,0.5218295218295219,0.7665875790875791,0.7142857142857143,beta,489
8,8,Logistic Regression,0.6458333333333333,0.75,0.5643657705291187,0.55625,0.756060606060606,0.5800000000000001,beta,489
9,9,Logistic Regression,1.0,1.0,0.5350216868005992,0.5347222222222222,0.8152272727272727,0.6400000000000001,beta,489
10,10,Logistic Regression,1.0,1.0,0.5353605533181056,0.5243243243243243,0.7315153981820648,0.6296296296296297,beta,489
11,11,Logistic Regression,0.9028571428571428,0.85,0.5510265282345687,0.5034626038781164,0.8769230769230769,0.8214285714285714,beta,489
12,12,Logistic Regression,0.95,0.9375,0.5301695192059394,0.5462585034013605,0.8160829069919979,0.5681818181818181,beta,489
13,13,Logistic Regression,1.0,1.0,0.5611137694721753,0.5668918918918919,0.6152082485415817,0.38888888888888884,beta,489
14,14,Logistic Regression,1.0,1.0,0.5841917913731123,0.5398110661268556,0.49047619047619045,0.5,beta,489
15,15,Logistic Regression,0.7928571428571428,0.75,0.5896724117815515,0.5523215523215523,0.53217377860235,0.5892857142857143,beta,489
16,16,Logistic Regression,0.8928571428571428,0.85,0.592374037367306,0.546398891966759,0.6714285714285715,0.6607142857142857,beta,489
17,17,Logistic Regression,0.8928571428571428,0.8125,0.5929298520859162,0.5600539811066128,0.6582656926406927,0.6071428571428572,beta,489
18,18,Logistic Regression,0.9266666666666665,0.9,0.5650746657311829,0.5604166666666667,0.6834656084656086,0.5185185185185186,beta,489
19,19,Logistic Regression,1.0,1.0,0.5831877591923107,0.5731115731115732,0.5497761497761497,0.3148148148148148,beta,489
20,20,Logistic Regression,0.9666666666666666,0.95,0.5437983215272055,0.5329175329175329,0.713379329004329,0.6964285714285714,beta,489
21,21,Logistic Regression,1.0,1.0,0.509998829108516,0.5301455301455301,0.7581908831908832,0.5555555555555556,beta,489
22,22,Logistic Regression,0.8711111111111112,0.7500000000000001,0.5627863355653697,0.5145429362880887,0.7758503401360544,0.8035714285714286,beta,489
23,23,Logistic Regression,1.0,1.0,0.6176220716023707,0.5655405405405406,0.4082972582972584,0.462962962962963,beta,489
24,24,Logistic Regression,0.8041666666666667,0.8125,0.5746712194861039,0.543859649122807,0.7043040293040292,0.6607142857142857,beta,489
25,25,Logistic Regression,0.9666666666666666,0.95,0.5959892131248955,0.5687500000000001,0.5082051282051283,0.5,beta,489
26,26,Logistic Regression,0.95,0.9375,0.5563783967486433,0.5620782726045884,0.5955544455544455,0.4285714285714286,beta,489
