,bootstrap,model,test_average_precision,test_roc_auc,train_average_precision,train_roc_auc,validation_average_precision,validation_roc_auc,distribution,seed
0,0,Logistic Regression,1.0,1.0,0.9299382829944294,0.8993055555555555,0.9428571428571428,0.9600000000000001,beta,169
1,1,Logistic Regression,1.0,1.0,0.9428206120553677,0.9121951219512194,0.95,0.9772727272727273,beta,169
2,2,Logistic Regression,1.0,1.0,0.9343935009254369,0.9125,0.9497222222222222,0.9,beta,169
3,3,Logistic Regression,1.0,1.0,0.9372181221121075,0.9097222222222222,0.9055555555555554,0.9074074074074074,beta,169
4,4,Logistic Regression,1.0,1.0,0.9227859283910942,0.9020833333333332,0.9909090909090909,0.9800000000000001,beta,169
5,5,Logistic Regression,1.0,1.0,0.9176719522207654,0.8979166666666667,1.0,1.0,beta,169
6,6,Logistic Regression,1.0,1.0,0.9282837345168365,0.9208333333333334,0.9666666666666667,0.9,beta,169
7,7,Logistic Regression,1.0,1.0,0.9115299183469285,0.8863478863478863,1.0,1.0,beta,169
8,8,Logistic Regression,1.0,1.0,0.9275730059043927,0.9062499999999999,0.9733333333333333,0.9400000000000001,beta,169
9,9,Logistic Regression,1.0,1.0,0.9114378569577467,0.8916666666666667,1.0,1.0,beta,169
10,10,Logistic Regression,1.0,1.0,0.9315817201030394,0.9071379071379071,0.9888888888888889,0.9814814814814815,beta,169
11,11,Logistic Regression,1.0,1.0,0.931044108046526,0.9078947368421052,0.9367346938775509,0.9285714285714286,beta,169
12,12,Logistic Regression,1.0,1.0,0.9429302342090814,0.9317073170731707,0.953063098517644,0.8636363636363636,beta,169
13,13,Logistic Regression,1.0,1.0,0.9231732458938164,0.8988218988218989,0.9888888888888889,0.9814814814814815,beta,169
14,14,Logistic Regression,1.0,1.0,0.9314636265958266,0.9029799029799029,0.9682539682539681,0.9642857142857143,beta,169
15,15,Logistic Regression,1.0,1.0,0.9446469834707724,0.9279778393351802,0.9340659340659339,0.8928571428571428,beta,169
16,16,Logistic Regression,1.0,1.0,0.9348394963388184,0.9134349030470913,0.9659090909090909,0.9464285714285714,beta,169
17,17,Logistic Regression,1.0,1.0,0.9302973223521147,0.9044321329639888,0.9317956349206349,0.9285714285714286,beta,169
18,18,Logistic Regression,1.0,1.0,0.9277662025352537,0.9083333333333332,0.9376903960237295,0.9074074074074074,beta,169
