,bootstrap,feature,importance,model,distribution,seed
0,0,biomarker,0.5628315730726946,Logistic Regression,t,340
1,0,Intercept,-0.23590797693952975,Logistic Regression,t,340
0,1,biomarker,0.7461885855915505,Logistic Regression,t,340
1,1,Intercept,-0.4156143897140935,Logistic Regression,t,340
0,2,biomarker,0.061241434215449066,Logistic Regression,t,340
1,2,Intercept,-0.05196182627615685,Logistic Regression,t,340
0,3,biomarker,-0.38997493063351424,Logistic Regression,t,340
1,3,Intercept,0.20733281983454224,Logistic Regression,t,340
0,4,biomarker,0.2025331629995553,Logistic Regression,t,340
1,4,Intercept,-0.07435210431309103,Logistic Regression,t,340
0,5,biomarker,-1.0238575703036197,Logistic Regression,t,340
1,5,Intercept,0.75790674098428,Logistic Regression,t,340
0,6,biomarker,-0.6554488843427251,Logistic Regression,t,340
1,6,Intercept,0.378711534131851,Logistic Regression,t,340
0,7,biomarker,-0.05432190607613057,Logistic Regression,t,340
1,7,Intercept,-0.09192394226404628,Logistic Regression,t,340
0,8,biomarker,0.35343676873882734,Logistic Regression,t,340
1,8,Intercept,-0.3390518453669615,Logistic Regression,t,340
0,9,biomarker,-1.5127294086947305,Logistic Regression,t,340
1,9,Intercept,0.7631244583601544,Logistic Regression,t,340
0,10,biomarker,-0.48241052922584626,Logistic Regression,t,340
1,10,Intercept,0.16012883018766363,Logistic Regression,t,340
0,11,biomarker,0.3374074231258338,Logistic Regression,t,340
1,11,Intercept,-0.08254339801347732,Logistic Regression,t,340
0,12,biomarker,0.5637257036466187,Logistic Regression,t,340
1,12,Intercept,-0.29537216656713783,Logistic Regression,t,340
0,13,biomarker,-0.7204697354082304,Logistic Regression,t,340
1,13,Intercept,0.23014250365237604,Logistic Regression,t,340
0,14,biomarker,-1.0422259807405787,Logistic Regression,t,340
1,14,Intercept,0.38366351692487044,Logistic Regression,t,340
0,15,biomarker,2.138504224031497,Logistic Regression,t,340
1,15,Intercept,-1.20444307900651,Logistic Regression,t,340
0,16,biomarker,0.46380148453054915,Logistic Regression,t,340
1,16,Intercept,-0.1956903769341485,Logistic Regression,t,340
0,17,biomarker,-0.9208392988120604,Logistic Regression,t,340
1,17,Intercept,0.4541723063069003,Logistic Regression,t,340
0,18,biomarker,0.5554506335577823,Logistic Regression,t,340
1,18,Intercept,-0.28966205798847555,Logistic Regression,t,340
0,19,biomarker,0.059088957081744165,Logistic Regression,t,340
1,19,Intercept,-0.09805365392202664,Logistic Regression,t,340
0,20,biomarker,-2.0086919666501846,Logistic Regression,t,340
1,20,Intercept,0.9299799120440124,Logistic Regression,t,340
0,21,biomarker,-1.828280851951177,Logistic Regression,t,340
1,21,Intercept,0.8087752567032677,Logistic Regression,t,340
0,22,biomarker,1.8039893207008941,Logistic Regression,t,340
1,22,Intercept,-0.8785962903424659,Logistic Regression,t,340
0,23,biomarker,0.39758114453501525,Logistic Regression,t,340
1,23,Intercept,0.029327544234130892,Logistic Regression,t,340
0,24,biomarker,0.34494431182942376,Logistic Regression,t,340
1,24,Intercept,-0.23415969449860388,Logistic Regression,t,340
0,25,biomarker,1.4091182664721802,Logistic Regression,t,340
1,25,Intercept,-0.48430610065310026,Logistic Regression,t,340
0,26,biomarker,-0.4035202338073232,Logistic Regression,t,340
1,26,Intercept,0.16828510645943948,Logistic Regression,t,340
0,27,biomarker,-0.3095208177481314,Logistic Regression,t,340
1,27,Intercept,0.169027805622126,Logistic Regression,t,340
0,28,biomarker,1.3163155662627035,Logistic Regression,t,340
1,28,Intercept,-0.6327657563539228,Logistic Regression,t,340
0,29,biomarker,1.980469214320904,Logistic Regression,t,340
1,29,Intercept,-0.8679605273380638,Logistic Regression,t,340
0,30,biomarker,0.18209640885150133,Logistic Regression,t,340
1,30,Intercept,-0.15777393672911583,Logistic Regression,t,340
0,31,biomarker,-0.880230550666217,Logistic Regression,t,340
1,31,Intercept,0.35337550398121326,Logistic Regression,t,340
0,32,biomarker,-0.2815110447530715,Logistic Regression,t,340
1,32,Intercept,0.06523873559227497,Logistic Regression,t,340
0,33,biomarker,-0.5283415699363014,Logistic Regression,t,340
1,33,Intercept,0.29933069064585455,Logistic Regression,t,340
0,34,biomarker,-0.5949947041449666,Logistic Regression,t,340
1,34,Intercept,0.3493547098886044,Logistic Regression,t,340
0,35,biomarker,-1.160516994536487,Logistic Regression,t,340
1,35,Intercept,0.4318131214824345,Logistic Regression,t,340
0,36,biomarker,0.66332395744106,Logistic Regression,t,340
1,36,Intercept,-0.3804309018993763,Logistic Regression,t,340
0,37,biomarker,0.09141377453457206,Logistic Regression,t,340
1,37,Intercept,-0.06703098995696931,Logistic Regression,t,340
0,38,biomarker,1.1047124822708514,Logistic Regression,t,340
1,38,Intercept,-0.4037379133614955,Logistic Regression,t,340
0,39,biomarker,-0.657217527772892,Logistic Regression,t,340
1,39,Intercept,0.417679203884139,Logistic Regression,t,340
0,40,biomarker,0.543318201079478,Logistic Regression,t,340
1,40,Intercept,-0.28730812900820657,Logistic Regression,t,340
0,41,biomarker,0.01576245021098297,Logistic Regression,t,340
1,41,Intercept,-0.125090153170274,Logistic Regression,t,340
0,42,biomarker,-0.9919572676706132,Logistic Regression,t,340
1,42,Intercept,0.29366766676828404,Logistic Regression,t,340
0,43,biomarker,-0.743069283199998,Logistic Regression,t,340
1,43,Intercept,0.281004277673794,Logistic Regression,t,340
0,44,biomarker,-0.0929995011207117,Logistic Regression,t,340
1,44,Intercept,0.11344665212545418,Logistic Regression,t,340
0,45,biomarker,0.09174382098561538,Logistic Regression,t,340
1,45,Intercept,-0.01952168704931151,Logistic Regression,t,340
0,46,biomarker,-2.010215357228958,Logistic Regression,t,340
1,46,Intercept,0.9261212470639163,Logistic Regression,t,340
0,47,biomarker,-0.6109322328473474,Logistic Regression,t,340
1,47,Intercept,0.40301248288356684,Logistic Regression,t,340
