,bootstrap,feature,importance,model,distribution,seed
0,0,biomarker,-0.1596069419346785,Logistic Regression,t,190
1,0,Intercept,0.10140657494877058,Logistic Regression,t,190
0,1,biomarker,-0.6605871504336216,Logistic Regression,t,190
1,1,Intercept,0.25313128036392596,Logistic Regression,t,190
0,2,biomarker,1.7323633024524723,Logistic Regression,t,190
1,2,Intercept,-0.8846040956637508,Logistic Regression,t,190
0,3,biomarker,0.5724659136741715,Logistic Regression,t,190
1,3,Intercept,-0.2501470991339611,Logistic Regression,t,190
0,4,biomarker,0.28067546007371025,Logistic Regression,t,190
1,4,Intercept,-0.11342917241837962,Logistic Regression,t,190
0,5,biomarker,1.0227266129629426,Logistic Regression,t,190
1,5,Intercept,-0.24060874451175263,Logistic Regression,t,190
0,6,biomarker,1.2324596587342929,Logistic Regression,t,190
1,6,Intercept,-0.5348459763883938,Logistic Regression,t,190
0,7,biomarker,0.19067495176817006,Logistic Regression,t,190
1,7,Intercept,-0.20856599904082487,Logistic Regression,t,190
0,8,biomarker,0.4179109903521525,Logistic Regression,t,190
1,8,Intercept,-0.3674090937768682,Logistic Regression,t,190
0,9,biomarker,1.3436636147139374,Logistic Regression,t,190
1,9,Intercept,-0.6357655055149317,Logistic Regression,t,190
0,10,biomarker,-0.17064965492623735,Logistic Regression,t,190
1,10,Intercept,0.01421081406577289,Logistic Regression,t,190
0,11,biomarker,-0.34014062240942916,Logistic Regression,t,190
1,11,Intercept,0.2440341244566796,Logistic Regression,t,190
0,12,biomarker,0.30217239855824174,Logistic Regression,t,190
1,12,Intercept,-0.17374927661056075,Logistic Regression,t,190
0,13,biomarker,0.12918168087591136,Logistic Regression,t,190
1,13,Intercept,-0.18298800942522903,Logistic Regression,t,190
0,14,biomarker,0.12073410172550833,Logistic Regression,t,190
1,14,Intercept,-0.1791161418844207,Logistic Regression,t,190
0,15,biomarker,-1.6232329916083124,Logistic Regression,t,190
1,15,Intercept,0.7223886483551268,Logistic Regression,t,190
0,16,biomarker,1.0309608866736089,Logistic Regression,t,190
1,16,Intercept,-0.48784451892657266,Logistic Regression,t,190
0,17,biomarker,-0.38382430667411366,Logistic Regression,t,190
1,17,Intercept,0.2067861593297875,Logistic Regression,t,190
0,18,biomarker,-0.17377406250503818,Logistic Regression,t,190
1,18,Intercept,0.06103814823855581,Logistic Regression,t,190
0,19,biomarker,0.561858363163522,Logistic Regression,t,190
1,19,Intercept,-0.34985938474087047,Logistic Regression,t,190
0,20,biomarker,1.0580683096097836,Logistic Regression,t,190
1,20,Intercept,-0.515682133589155,Logistic Regression,t,190
0,21,biomarker,1.1438343982918704,Logistic Regression,t,190
1,21,Intercept,-0.5958091331912532,Logistic Regression,t,190
0,22,biomarker,-0.5988028823623178,Logistic Regression,t,190
1,22,Intercept,0.27482806575423524,Logistic Regression,t,190
0,23,biomarker,-0.5387664771159903,Logistic Regression,t,190
1,23,Intercept,0.4880202095500493,Logistic Regression,t,190
0,24,biomarker,-0.7570061589054463,Logistic Regression,t,190
1,24,Intercept,0.322335543800014,Logistic Regression,t,190
0,25,biomarker,-1.6045381592373194,Logistic Regression,t,190
1,25,Intercept,1.0045121510548118,Logistic Regression,t,190
0,26,biomarker,0.47721873596077274,Logistic Regression,t,190
1,26,Intercept,-0.262463068266458,Logistic Regression,t,190
0,27,biomarker,-0.2691415116477259,Logistic Regression,t,190
1,27,Intercept,0.1613687130684237,Logistic Regression,t,190
0,28,biomarker,0.6258035187143995,Logistic Regression,t,190
1,28,Intercept,-0.3349521590622865,Logistic Regression,t,190
0,29,biomarker,-0.8406251880157485,Logistic Regression,t,190
1,29,Intercept,0.48767238190367523,Logistic Regression,t,190
0,30,biomarker,-0.0699881676801057,Logistic Regression,t,190
1,30,Intercept,-0.0347567250291336,Logistic Regression,t,190
0,31,biomarker,-0.05154215527393013,Logistic Regression,t,190
1,31,Intercept,-0.09256584076691965,Logistic Regression,t,190
0,32,biomarker,0.6991699026144865,Logistic Regression,t,190
1,32,Intercept,-0.411140028929325,Logistic Regression,t,190
0,33,biomarker,0.07574351491582286,Logistic Regression,t,190
1,33,Intercept,-0.016951952087635194,Logistic Regression,t,190
0,34,biomarker,1.469451004951477,Logistic Regression,t,190
1,34,Intercept,-0.7172190228672174,Logistic Regression,t,190
0,35,biomarker,1.5416368477406182,Logistic Regression,t,190
1,35,Intercept,-0.8816941837335217,Logistic Regression,t,190
0,36,biomarker,-0.6220548622707431,Logistic Regression,t,190
1,36,Intercept,0.28622220428757517,Logistic Regression,t,190
0,37,biomarker,0.30887206625012464,Logistic Regression,t,190
1,37,Intercept,-0.18293367435279337,Logistic Regression,t,190
0,38,biomarker,-0.36291415547286326,Logistic Regression,t,190
1,38,Intercept,0.3026060186221879,Logistic Regression,t,190
0,39,biomarker,0.23369177242758618,Logistic Regression,t,190
1,39,Intercept,-0.0017234257788292448,Logistic Regression,t,190
0,40,biomarker,0.33293986742299003,Logistic Regression,t,190
1,40,Intercept,-0.18658848823827473,Logistic Regression,t,190
0,41,biomarker,-0.22218473379318954,Logistic Regression,t,190
1,41,Intercept,-0.012264706755155022,Logistic Regression,t,190
0,42,biomarker,1.4882291395572744,Logistic Regression,t,190
1,42,Intercept,-0.9008015511894049,Logistic Regression,t,190
0,43,biomarker,0.3278772669438572,Logistic Regression,t,190
1,43,Intercept,-0.23386268498097734,Logistic Regression,t,190
0,44,biomarker,0.7356337069393355,Logistic Regression,t,190
1,44,Intercept,-0.27388535392096197,Logistic Regression,t,190
0,45,biomarker,-0.5667232070933305,Logistic Regression,t,190
1,45,Intercept,0.3101527731073683,Logistic Regression,t,190
0,46,biomarker,1.157301879512016,Logistic Regression,t,190
1,46,Intercept,-0.5975909118460564,Logistic Regression,t,190
0,47,biomarker,0.40551757849457193,Logistic Regression,t,190
1,47,Intercept,-0.08953579522770762,Logistic Regression,t,190
0,48,biomarker,0.5470972992889633,Logistic Regression,t,190
1,48,Intercept,-0.3367196425218052,Logistic Regression,t,190
0,49,biomarker,-1.5194704631836902,Logistic Regression,t,190
1,49,Intercept,0.9274640267543928,Logistic Regression,t,190
0,50,biomarker,0.12389126088403377,Logistic Regression,t,190
1,50,Intercept,-0.13200323186866925,Logistic Regression,t,190
0,51,biomarker,-0.7455294034926259,Logistic Regression,t,190
1,51,Intercept,0.4513927403764617,Logistic Regression,t,190
0,52,biomarker,-1.747464303883043,Logistic Regression,t,190
1,52,Intercept,0.9583228178774003,Logistic Regression,t,190
0,53,biomarker,-0.9357369269232805,Logistic Regression,t,190
1,53,Intercept,0.2628731356161679,Logistic Regression,t,190
0,54,biomarker,-0.8778885043851168,Logistic Regression,t,190
1,54,Intercept,0.5569618540994387,Logistic Regression,t,190
0,55,biomarker,0.5474458185235677,Logistic Regression,t,190
1,55,Intercept,-0.29683417189044625,Logistic Regression,t,190
0,56,biomarker,-0.6282936359038244,Logistic Regression,t,190
1,56,Intercept,0.24515145505540398,Logistic Regression,t,190
0,57,biomarker,1.0455898435442978,Logistic Regression,t,190
1,57,Intercept,-0.45133381179890386,Logistic Regression,t,190
0,58,biomarker,-0.35096347146137086,Logistic Regression,t,190
1,58,Intercept,0.24803076174489835,Logistic Regression,t,190
0,59,biomarker,0.05886535281942584,Logistic Regression,t,190
1,59,Intercept,-0.09993669075242723,Logistic Regression,t,190
0,60,biomarker,-0.06923645489279856,Logistic Regression,t,190
1,60,Intercept,-0.0833343607156264,Logistic Regression,t,190
0,61,biomarker,2.0554272940947538,Logistic Regression,t,190
1,61,Intercept,-0.9630590827053738,Logistic Regression,t,190
0,62,biomarker,-0.10060323388356882,Logistic Regression,t,190
1,62,Intercept,0.12375124396155167,Logistic Regression,t,190
0,63,biomarker,-0.16438799240872595,Logistic Regression,t,190
1,63,Intercept,0.15593137380864075,Logistic Regression,t,190
0,64,biomarker,-1.4364606637938242,Logistic Regression,t,190
1,64,Intercept,0.7004476676801012,Logistic Regression,t,190
0,65,biomarker,-1.23302298247946,Logistic Regression,t,190
1,65,Intercept,0.5980203622757542,Logistic Regression,t,190
0,66,biomarker,0.4981142538928628,Logistic Regression,t,190
1,66,Intercept,-0.40027732724230847,Logistic Regression,t,190
0,67,biomarker,0.9860870620152351,Logistic Regression,t,190
