,bootstrap,model,test_average_precision,test_roc_auc,train_average_precision,train_roc_auc,validation_average_precision,validation_roc_auc,distribution,seed
0,0,Logistic Regression,0.8875,0.875,0.5957092274518758,0.5188933873144399,0.3468460111317254,0.1607142857142857,t,99
1,1,Logistic Regression,0.8041666666666667,0.8125,0.6298622095675304,0.5831081081081082,0.6303591470258136,0.3333333333333333,t,99
2,2,Logistic Regression,1.0,1.0,0.5085408614214644,0.5398110661268556,0.5497061965811965,0.30357142857142855,t,99
3,3,Logistic Regression,0.9428571428571428,0.9,0.5942188309383312,0.5844875346260389,0.3917439703153989,0.26785714285714285,t,99
4,4,Logistic Regression,0.7152777777777777,0.6500000000000001,0.4973742641193421,0.5155925155925156,0.4677179962894249,0.44642857142857134,t,99
5,5,Logistic Regression,1.0,1.0,0.6101392118265658,0.5103305785123967,0.29166666666666663,0.7307692307692307,t,99
6,6,Logistic Regression,0.875,0.75,0.6133969419802427,0.5540540540540541,0.3403790653790654,0.3148148148148149,t,99
7,7,Logistic Regression,0.5178571428571428,0.55,0.5385391156476698,0.5152777777777777,0.8613339438339438,0.72,t,99
8,8,Logistic Regression,0.75,0.5625,0.46567900608416013,0.5210884353741496,0.6126714194896012,0.20454545454545453,t,99
9,9,Logistic Regression,0.8875,0.9,0.6870395388880082,0.6347886347886348,0.6650492364778078,0.6071428571428572,t,99
10,10,Logistic Regression,0.6791666666666667,0.8,0.5503699592679285,0.51004851004851,0.7786053452720121,0.6481481481481481,t,99
11,11,Logistic Regression,0.5977777777777777,0.5,0.4984001124844667,0.49480249480249483,0.575925925925926,0.5925925925925927,t,99
12,12,Logistic Regression,0.7678571428571428,0.625,0.49765527112093505,0.49190283400809726,0.6613553113553114,0.6428571428571429,t,99
13,13,Logistic Regression,0.8125,0.75,0.496189024629889,0.5180555555555555,0.6998260073260072,0.48,t,99
14,14,Logistic Regression,0.6361111111111111,0.5499999999999999,0.5315832003529872,0.5180555555555555,0.5378732378732379,0.19999999999999996,t,99
15,15,Logistic Regression,1.0,1.0,0.5486317169667316,0.5750000000000001,0.5130751964085296,0.2962962962962963,t,99
16,16,Logistic Regression,0.7470238095238095,0.6875,0.5141076370847095,0.5033738191632928,0.5236350950636665,0.5535714285714286,t,99
17,17,Logistic Regression,0.7644444444444445,0.6000000000000001,0.5477804266011814,0.5193905817174516,0.5988095238095237,0.5357142857142857,t,99
18,18,Logistic Regression,0.95,0.9375,0.5192441477158399,0.5168690958164642,0.516693722943723,0.44642857142857145,t,99
19,19,Logistic Regression,0.6544444444444445,0.6000000000000001,0.505234388038918,0.525,0.7460937210937211,0.5555555555555556,t,99
