,bootstrap,model,test_average_precision,test_roc_auc,train_average_precision,train_roc_auc,validation_average_precision,validation_roc_auc,distribution,seed
0,0,Logistic Regression,0.8928571428571428,0.8125,0.5339776616243793,0.5182186234817814,0.3472471972471973,0.1607142857142857,t,33
1,1,Logistic Regression,0.8541666666666666,0.85,0.5436301092997486,0.5308385308385308,0.7255189255189256,0.5555555555555555,t,33
2,2,Logistic Regression,1.0,1.0,0.5193436245649047,0.5411605937921727,0.4331040487290487,0.25,t,33
3,3,Logistic Regression,0.9166666666666666,0.875,0.5250787573970336,0.5053981106612686,0.5032269317983603,0.5357142857142857,t,33
4,4,Logistic Regression,0.8875,0.9,0.5445753301509927,0.525987525987526,0.7282312925170069,0.6607142857142857,t,33
5,5,Logistic Regression,0.6791666666666667,0.75,0.5688773840452402,0.5179063360881543,0.2361111111111111,0.6153846153846154,t,33
6,6,Logistic Regression,1.0,1.0,0.5306413793654692,0.5331081081081082,0.6262718762718762,0.5555555555555556,t,33
7,7,Logistic Regression,0.9166666666666666,0.9,0.5784030070239397,0.5208333333333334,0.5772871572871573,0.3,t,33
8,8,Logistic Regression,0.9166666666666666,0.875,0.48199458898522646,0.5210884353741496,0.8160829069919979,0.5681818181818181,t,33
9,9,Logistic Regression,1.0,1.0,0.5944503271530718,0.576923076923077,0.5326839826839826,0.5892857142857143,t,33
10,10,Logistic Regression,0.8875,0.875,0.5390052079753325,0.5371621621621622,0.9252525252525254,0.8333333333333333,t,33
11,11,Logistic Regression,0.5592857142857143,0.45,0.5040935167780043,0.51004851004851,0.5158730158730158,0.537037037037037,t,33
12,12,Logistic Regression,0.875,0.8,0.5375174098458637,0.5249307479224377,0.7338945776445777,0.6071428571428572,t,33
13,13,Logistic Regression,0.6458333333333333,0.6875,0.5513809767479463,0.5210027100271002,0.8108225108225108,0.6200000000000001,t,33
14,14,Logistic Regression,0.6458333333333333,0.75,0.5720315377050227,0.5444444444444444,0.6164807414807415,0.22,t,33
15,15,Logistic Regression,0.8875,0.875,0.5908271156333911,0.5918918918918918,0.6922238255571589,0.5,t,33
16,16,Logistic Regression,0.8261904761904761,0.75,0.5511721844258289,0.5367036011080332,0.4896214896214896,0.5357142857142857,t,33
17,17,Logistic Regression,0.7291666666666666,0.625,0.49151170667591754,0.5033738191632928,0.5222222222222221,0.5535714285714286,t,33
18,18,Logistic Regression,0.6678571428571428,0.5625,0.5006389199026431,0.49055330634278005,0.7624323593073593,0.6785714285714286,t,33
19,19,Logistic Regression,0.7361111111111112,0.6000000000000001,0.5037376316924809,0.5003465003465004,0.6694444444444445,0.5370370370370371,t,33
20,20,Logistic Regression,0.8041666666666667,0.8125,0.5859642571452216,0.5560053981106612,0.44669982794982793,0.3035714285714286,t,33
21,21,Logistic Regression,0.8583333333333333,0.75,0.5342540296615079,0.55,0.657926332926333,0.5185185185185185,t,33
22,22,Logistic Regression,0.6083333333333333,0.625,0.4717274306443138,0.4790823211875843,0.6520156926406927,0.6428571428571429,t,33
23,23,Logistic Regression,0.525,0.5,0.5804079568180893,0.5082079343365253,0.38333333333333336,0.75,t,33
24,24,Logistic Regression,0.81,0.8,0.4740367905310461,0.5277777777777778,0.5894078144078144,0.4444444444444444,t,33
25,25,Logistic Regression,0.95,0.9375,0.5980513325219036,0.5523809523809524,0.2733516483516484,0.4318181818181818,t,33
26,26,Logistic Regression,0.7928571428571428,0.6875,0.5247963058382882,0.4919028340080971,0.800297619047619,0.7321428571428572,t,33
27,27,Logistic Regression,0.6726190476190477,0.5,0.5158196574422206,0.5283933518005539,0.716017316017316,0.6071428571428571,t,33
28,28,Logistic Regression,0.6458333333333333,0.6875,0.531132665596943,0.5141700404858299,0.6325854700854701,0.5,t,33
29,29,Logistic Regression,0.9428571428571428,0.9,0.608947045056537,0.6285516285516285,0.5102564102564102,0.6111111111111112,t,33
30,30,Logistic Regression,1.0,1.0,0.5411904495051335,0.532638888888889,0.8096671846671848,0.6666666666666666,t,33
31,31,Logistic Regression,0.6791666666666667,0.75,0.5641762919178124,0.5230352303523036,0.6365179265179265,0.33999999999999997,t,33
32,32,Logistic Regression,0.9166666666666666,0.9,0.5437205627332035,0.5585585585585585,0.877545294211961,0.7777777777777778,t,33
33,33,Logistic Regression,0.9266666666666665,0.9,0.5299806750191121,0.5180055401662049,0.604112554112554,0.6071428571428571,t,33
34,34,Logistic Regression,0.8928571428571428,0.8125,0.565496396615589,0.5411605937921727,0.5079365079365079,0.5178571428571428,t,33
35,35,Logistic Regression,1.0,1.0,0.5519848156120125,0.61875,0.644536297036297,0.32,t,33
36,36,Logistic Regression,0.7291666666666666,0.7000000000000001,0.5289412772508103,0.510387811634349,0.6610576923076923,0.5178571428571428,t,33
37,37,Logistic Regression,0.7928571428571428,0.6875,0.5134880789569073,0.4892037786774629,0.4625992063492063,0.3392857142857143,t,33
38,38,Logistic Regression,0.8041666666666667,0.8125,0.5301182708212051,0.5169376693766937,0.4193306693306693,0.28,t,33
39,39,Logistic Regression,0.8166666666666667,0.75,0.5327033471576625,0.5115176151761518,0.5904761904761904,0.64,t,33
