,bootstrap,model,test_average_precision,test_roc_auc,train_average_precision,train_roc_auc,validation_average_precision,validation_roc_auc,distribution,seed
0,0,Logistic Regression,0.8303571428571428,0.75,0.5882997667598657,0.5182926829268293,0.7416666666666667,0.8599999999999999,t,98
1,1,Logistic Regression,0.8875,0.875,0.5781920314599778,0.5244897959183674,0.8214285714285714,0.7727272727272727,t,98
2,2,Logistic Regression,0.8541666666666666,0.8125,0.5554853826063352,0.5860433604336043,0.7884920634920634,0.5599999999999999,t,98
3,3,Logistic Regression,0.8041666666666667,0.8125,0.6056528926398344,0.5513513513513513,0.5544973544973545,0.7037037037037037,t,98
4,4,Logistic Regression,0.9166666666666666,0.875,0.5612662307173869,0.5738482384823849,0.7817307692307691,0.54,t,98
5,5,Logistic Regression,0.9166666666666666,0.9,0.529131557768657,0.5493055555555556,0.8342857142857142,0.6000000000000001,t,98
6,6,Logistic Regression,0.95,0.9375,0.5270072765334354,0.5630081300813008,0.8017307692307692,0.56,t,98
7,7,Logistic Regression,0.7683333333333333,0.7,0.5934235012786091,0.5765765765765766,0.6571314102564103,0.6071428571428571,t,98
8,8,Logistic Regression,0.8166666666666667,0.75,0.5532448749467828,0.5684281842818428,0.7794444444444444,0.62,t,98
9,9,Logistic Regression,0.6791666666666667,0.8,0.5671282591087126,0.5597222222222222,0.7848151848151848,0.6,t,98
10,10,Logistic Regression,1.0,1.0,0.5632993742904973,0.5433125433125433,0.70496632996633,0.5555555555555556,t,98
11,11,Logistic Regression,0.95,0.9500000000000001,0.5763133447691606,0.5329175329175329,0.7001443001443002,0.6964285714285714,t,98
12,12,Logistic Regression,0.8541666666666666,0.85,0.5672265905986269,0.5777003484320558,0.7550767414403777,0.4545454545454546,t,98
13,13,Logistic Regression,0.9111111111111112,0.8,0.59145585286606,0.5784722222222223,0.5533068783068783,0.42592592592592593,t,98
14,14,Logistic Regression,0.875,0.75,0.5716965233195981,0.5641025641025641,0.6607142857142856,0.6428571428571428,t,98
15,15,Logistic Regression,0.8875,0.875,0.5663889114811054,0.5364372469635628,0.754004329004329,0.75,t,98
16,16,Logistic Regression,0.9166666666666666,0.875,0.6363213077705504,0.6322537112010796,0.42784611222111224,0.25,t,98
17,17,Logistic Regression,0.7928571428571428,0.6875,0.5377383081466865,0.5438596491228069,0.8045454545454546,0.7678571428571428,t,98
18,18,Logistic Regression,0.9166666666666666,0.875,0.5912380104297303,0.6006756756756756,0.5986951320284654,0.46296296296296297,t,98
19,19,Logistic Regression,0.9166666666666666,0.9,0.5867775419272891,0.5620235620235621,0.6481361231361231,0.5185185185185185,t,98
20,20,Logistic Regression,0.9428571428571428,0.9,0.5344795095134705,0.532917532917533,0.7974587912087913,0.7142857142857143,t,98
21,21,Logistic Regression,0.8928571428571428,0.85,0.5938143640398614,0.5744975744975745,0.7223375390042057,0.6666666666666667,t,98
22,22,Logistic Regression,0.9028571428571428,0.85,0.587814798962598,0.5796398891966759,0.43007548007548013,0.39285714285714285,t,98
23,23,Logistic Regression,0.95,0.9375,0.6414778862532161,0.6141891891891892,0.3857804232804233,0.42592592592592593,t,98
24,24,Logistic Regression,1.0,1.0,0.5955383581270208,0.5802968960863698,0.5749389499389499,0.5,t,98
25,25,Logistic Regression,0.9666666666666666,0.95,0.5910724959006912,0.5375,0.4635897435897436,0.64,t,98
26,26,Logistic Regression,0.8541666666666666,0.8125,0.5554057991167994,0.5472334682860998,0.8776785714285714,0.8035714285714286,t,98
27,27,Logistic Regression,0.8875,0.875,0.624843270150642,0.5925675675675676,0.5379268879268879,0.5185185185185186,t,98
28,28,Logistic Regression,0.8928571428571428,0.8125,0.5157662913646397,0.5425675675675676,0.8804945054945057,0.7962962962962963,t,98
29,29,Logistic Regression,0.8875,0.9,0.5845269823154069,0.546084546084546,0.7097001763668431,0.6666666666666666,t,98
30,30,Logistic Regression,0.8875,0.875,0.6109455570508395,0.5748987854251013,0.5293040293040293,0.5357142857142857,t,98
31,31,Logistic Regression,0.8875,0.875,0.5633926665300681,0.5750000000000002,0.7668609168609171,0.6111111111111112,t,98
32,32,Logistic Regression,0.8928571428571428,0.8125,0.574786192702688,0.5824324324324325,0.6359967193300528,0.5,t,98
33,33,Logistic Regression,1.0,1.0,0.6406821335286451,0.554719562243502,0.26666666666666666,0.5555555555555556,t,98
34,34,Logistic Regression,0.8125,0.75,0.557301521439071,0.5574792243767313,0.7707656926406926,0.6964285714285714,t,98
35,35,Logistic Regression,0.95,0.9375,0.5426112279674808,0.5716216216216216,0.6614376364376364,0.5185185185185185,t,98
36,36,Logistic Regression,0.95,0.9375,0.5760076583481468,0.5661268556005398,0.47941740798883653,0.5,t,98
37,37,Logistic Regression,0.8541666666666666,0.85,0.5639408068432907,0.5204435204435203,0.7329931972789114,0.7678571428571428,t,98
38,38,Logistic Regression,1.0,1.0,0.5337071484788997,0.5162855162855162,0.7587912087912088,0.6785714285714285,t,98
39,39,Logistic Regression,0.8875,0.875,0.6102811405835618,0.5779132791327913,0.5353646353646353,0.58,t,98
40,40,Logistic Regression,0.925,0.8500000000000001,0.5136846921886915,0.5458333333333334,0.8105931105931108,0.6851851851851852,t,98
41,41,Logistic Regression,1.0,1.0,0.5596338539113263,0.5303643724696356,0.7523809523809524,0.6607142857142857,t,98
42,42,Logistic Regression,1.0,1.0,0.5555421996643874,0.539864864864865,0.8225589225589227,0.6666666666666667,t,98
43,43,Logistic Regression,0.9166666666666666,0.875,0.5969495642938628,0.5796221322537112,0.6372752247752247,0.5357142857142858,t,98
44,44,Logistic Regression,0.7986111111111112,0.7000000000000001,0.5836651964692399,0.5606375606375607,0.8641975308641978,0.7592592592592592,t,98
45,45,Logistic Regression,0.8761904761904762,0.8,0.5781835514257763,0.5844875346260389,0.5713453213453213,0.5535714285714286,t,98
46,46,Logistic Regression,1.0,1.0,0.5894522349479272,0.5446985446985446,0.5535599816849818,0.5357142857142857,t,98
47,47,Logistic Regression,1.0,1.0,0.5792084642193038,0.5498614958448753,0.6126984126984127,0.5714285714285714,t,98
48,48,Logistic Regression,0.8261904761904761,0.75,0.6202640347052633,0.5861111111111111,0.5768253968253969,0.7,t,98
49,49,Logistic Regression,0.8041666666666667,0.8125,0.5759930141083134,0.5445945945945947,0.8909171075837745,0.8333333333333334,t,98
50,50,Logistic Regression,0.9666666666666666,0.95,0.580209102148306,0.5883575883575884,0.6407925407925408,0.44642857142857145,t,98
51,51,Logistic Regression,0.7708333333333333,0.75,0.5936480876458115,0.5709459459459459,0.613960113960114,0.6481481481481481,t,98
52,52,Logistic Regression,0.8928571428571428,0.85,0.5352846359922807,0.525987525987526,0.8870731120731121,0.8518518518518519,t,98
53,53,Logistic Regression,0.7861904761904761,0.75,0.5918053160743143,0.5569444444444444,0.5766233766233766,0.68,t,98
54,54,Logistic Regression,0.8541666666666666,0.85,0.569698229293782,0.5592515592515592,0.6841269841269841,0.5740740740740741,t,98
55,55,Logistic Regression,0.8166666666666667,0.8,0.5560839769810515,0.5450138504155125,0.8301406926406927,0.7321428571428571,t,98
56,56,Logistic Regression,0.8928571428571428,0.85,0.5844925337450749,0.5731115731115731,0.6848072562358276,0.625,t,98
