,bootstrap,model,test_average_precision,test_roc_auc,train_average_precision,train_roc_auc,validation_average_precision,validation_roc_auc,distribution,seed
0,0,Logistic Regression,1.0,1.0,0.7631499959466677,0.6451388888888889,0.6893939393939394,0.6400000000000001,normal,107
1,1,Logistic Regression,0.8541666666666666,0.8125,0.7801732932454956,0.6510204081632652,0.6604166666666667,0.6363636363636364,normal,107
2,2,Logistic Regression,1.0,1.0,0.6959812610240065,0.6034722222222222,0.832983682983683,0.6799999999999999,normal,107
3,3,Logistic Regression,0.8761904761904762,0.8,0.7251938630586224,0.5959805959805959,0.8857142857142857,0.8888888888888888,normal,107
4,4,Logistic Regression,0.9166666666666666,0.875,0.7156104588568611,0.6266937669376692,0.8475641025641024,0.64,normal,107
5,5,Logistic Regression,0.8875,0.9,0.7491450319791977,0.6541666666666667,0.7857142857142856,0.54,normal,107
6,6,Logistic Regression,0.8875,0.875,0.6696845558397817,0.573170731707317,0.9503174603174603,0.8800000000000001,normal,107
7,7,Logistic Regression,0.8875,0.875,0.7425035654844812,0.6322537112010796,0.779099025974026,0.6785714285714286,normal,107
8,8,Logistic Regression,1.0,1.0,0.6557088932545954,0.5955284552845529,0.9109523809523808,0.76,normal,107
9,9,Logistic Regression,0.7928571428571428,0.75,0.7241282705474732,0.63125,0.8887301587301587,0.72,normal,107
10,10,Logistic Regression,1.0,1.0,0.699089271181933,0.6114864864864865,0.854882154882155,0.7222222222222222,normal,107
11,11,Logistic Regression,1.0,1.0,0.7313628828914218,0.6106612685560054,0.7392857142857143,0.6964285714285714,normal,107
12,12,Logistic Regression,0.95,0.9500000000000001,0.6721146244612743,0.5874564459930315,0.944077134986226,0.8181818181818181,normal,107
13,13,Logistic Regression,0.9166666666666666,0.875,0.6832874665094713,0.5912162162162162,0.9021756021756022,0.8148148148148148,normal,107
14,14,Logistic Regression,0.95,0.9375,0.7404937591573783,0.6342780026990553,0.7197278911564626,0.6071428571428571,normal,107
15,15,Logistic Regression,0.8875,0.875,0.7441096933825933,0.6484480431848852,0.7542647828362115,0.5714285714285714,normal,107
16,16,Logistic Regression,1.0,1.0,0.7087414788910774,0.6039136302294197,0.7756410256410257,0.6785714285714286,normal,107
17,17,Logistic Regression,0.9266666666666665,0.9,0.6993111991009957,0.5959805959805959,0.8398674242424242,0.7857142857142857,normal,107
18,18,Logistic Regression,0.9428571428571428,0.9,0.6962040551768054,0.6006944444444444,0.8215007215007215,0.6851851851851852,normal,107
19,19,Logistic Regression,1.0,1.0,0.6850440747572661,0.5897435897435898,0.9086419753086421,0.8148148148148149,normal,107
20,20,Logistic Regression,1.0,1.0,0.7309540221107169,0.6302294197031039,0.6369318181818182,0.5178571428571429,normal,107
21,21,Logistic Regression,0.9166666666666666,0.875,0.7082164918395268,0.6351351351351352,0.8196174196174197,0.6111111111111112,normal,107
22,22,Logistic Regression,0.95,0.9500000000000001,0.7520433451440683,0.6354816354816355,0.6728105228105228,0.625,normal,107
23,23,Logistic Regression,0.9166666666666666,0.875,0.7344855063499958,0.629054054054054,0.726007326007326,0.6296296296296297,normal,107
24,24,Logistic Regression,0.8928571428571428,0.8125,0.7078083447224796,0.6018893387314439,0.8857142857142857,0.875,normal,107
25,25,Logistic Regression,1.0,1.0,0.7251960482222746,0.5711382113821137,0.7961904761904761,0.8800000000000001,normal,107
26,26,Logistic Regression,1.0,1.0,0.7029123459401089,0.6045883940620782,0.7802811771561772,0.625,normal,107
27,27,Logistic Regression,0.95,0.9375,0.7227132057725543,0.5925675675675676,0.8432900432900432,0.8518518518518519,normal,107
28,28,Logistic Regression,0.9166666666666666,0.9,0.7371468266156334,0.6424116424116424,0.724013949013949,0.5370370370370371,normal,107
29,29,Logistic Regression,0.95,0.9500000000000001,0.7287478162857874,0.6340956340956341,0.7814213564213566,0.5740740740740741,normal,107
30,30,Logistic Regression,0.95,0.9500000000000001,0.7109100382307176,0.5932085932085933,0.8476190476190475,0.7857142857142856,normal,107
31,31,Logistic Regression,1.0,1.0,0.7333128878929687,0.6555786555786556,0.7201940035273369,0.48148148148148145,normal,107
32,32,Logistic Regression,0.95,0.9375,0.6970613610022334,0.6054054054054053,0.8517094017094018,0.7037037037037037,normal,107
33,33,Logistic Regression,0.9166666666666666,0.875,0.7620033183397525,0.627906976744186,0.75,0.75,normal,107
34,34,Logistic Regression,0.9166666666666666,0.9,0.748905215976718,0.6461218836565096,0.6673076923076923,0.5,normal,107
35,35,Logistic Regression,1.0,1.0,0.7221508558582614,0.6358108108108108,0.7620509120509122,0.5555555555555556,normal,107
36,36,Logistic Regression,0.9166666666666666,0.875,0.776921419164958,0.6774628879892038,0.458843537414966,0.39285714285714285,normal,107
37,37,Logistic Regression,1.0,1.0,0.7495915164195435,0.6524966261808367,0.6072039072039072,0.5357142857142857,normal,107
38,38,Logistic Regression,0.9666666666666666,0.95,0.7267886091401324,0.6087257617728532,0.7762832405689548,0.7857142857142857,normal,107
39,39,Logistic Regression,1.0,1.0,0.7193777442451477,0.5951388888888889,0.7602564102564102,0.78,normal,107
40,40,Logistic Regression,0.9266666666666665,0.9,0.7098288924937595,0.6125,0.8794871794871797,0.7407407407407407,normal,107
41,41,Logistic Regression,1.0,1.0,0.7204012504583994,0.6063756063756065,0.7976190476190477,0.7678571428571428,normal,107
42,42,Logistic Regression,1.0,1.0,0.7237723067791153,0.6358108108108108,0.7857864357864359,0.6111111111111112,normal,107
43,43,Logistic Regression,1.0,1.0,0.7025581013181017,0.5969529085872576,0.8188311688311689,0.7142857142857142,normal,107
44,44,Logistic Regression,1.0,1.0,0.7306342747893837,0.641891891891892,0.7309702643035978,0.5185185185185185,normal,107
45,45,Logistic Regression,0.9666666666666666,0.95,0.7076674785532885,0.6066481994459834,0.8090659340659339,0.7321428571428571,normal,107
