,bootstrap,feature,importance,model,distribution,seed
0,0,biomarker,81.51537639142487,Logistic Regression,normal,184
1,0,Intercept,-69.81358520595187,Logistic Regression,normal,184
0,1,biomarker,82.01256078855472,Logistic Regression,normal,184
1,1,Intercept,-70.25258000159099,Logistic Regression,normal,184
0,2,biomarker,92.54646703087063,Logistic Regression,normal,184
1,2,Intercept,-79.5562699897464,Logistic Regression,normal,184
0,3,biomarker,76.03066952982039,Logistic Regression,normal,184
1,3,Intercept,-64.59053639294534,Logistic Regression,normal,184
0,4,biomarker,78.86173989231449,Logistic Regression,normal,184
1,4,Intercept,-67.52836745338486,Logistic Regression,normal,184
0,5,biomarker,78.82342337870217,Logistic Regression,normal,184
1,5,Intercept,-67.54055500523255,Logistic Regression,normal,184
0,6,biomarker,90.98190080277271,Logistic Regression,normal,184
1,6,Intercept,-79.40009612397722,Logistic Regression,normal,184
0,7,biomarker,79.9828192108981,Logistic Regression,normal,184
1,7,Intercept,-68.53963681551757,Logistic Regression,normal,184
0,8,biomarker,65.45428163836826,Logistic Regression,normal,184
1,8,Intercept,-55.131657922250405,Logistic Regression,normal,184
0,9,biomarker,92.31982476917281,Logistic Regression,normal,184
1,9,Intercept,-79.34255304410169,Logistic Regression,normal,184
0,10,biomarker,80.01057843254004,Logistic Regression,normal,184
1,10,Intercept,-68.50358771343353,Logistic Regression,normal,184
0,11,biomarker,66.45861365256944,Logistic Regression,normal,184
1,11,Intercept,-55.18426161211474,Logistic Regression,normal,184
0,12,biomarker,91.69925827445243,Logistic Regression,normal,184
1,12,Intercept,-78.85183012000297,Logistic Regression,normal,184
0,13,biomarker,64.95232903596978,Logistic Regression,normal,184
1,13,Intercept,-54.733348644076514,Logistic Regression,normal,184
0,14,biomarker,78.37786536977674,Logistic Regression,normal,184
1,14,Intercept,-68.22004811518644,Logistic Regression,normal,184
0,15,biomarker,80.70962160275703,Logistic Regression,normal,184
1,15,Intercept,-69.12590985377763,Logistic Regression,normal,184
0,16,biomarker,66.32952299184939,Logistic Regression,normal,184
1,16,Intercept,-55.07749648233823,Logistic Regression,normal,184
0,17,biomarker,80.26603818080723,Logistic Regression,normal,184
1,17,Intercept,-68.78116959868909,Logistic Regression,normal,184
0,18,biomarker,78.99579010680691,Logistic Regression,normal,184
1,18,Intercept,-68.71198395962753,Logistic Regression,normal,184
0,19,biomarker,78.6249367585888,Logistic Regression,normal,184
1,19,Intercept,-68.3731612570534,Logistic Regression,normal,184
0,20,biomarker,79.22705875779883,Logistic Regression,normal,184
1,20,Intercept,-68.95974765289809,Logistic Regression,normal,184
0,21,biomarker,61.47269371904074,Logistic Regression,normal,184
1,21,Intercept,-50.203942932481525,Logistic Regression,normal,184
0,22,biomarker,79.50785561768643,Logistic Regression,normal,184
1,22,Intercept,-68.12057330972421,Logistic Regression,normal,184
0,23,biomarker,80.67417303346372,Logistic Regression,normal,184
1,23,Intercept,-69.086559965597,Logistic Regression,normal,184
0,24,biomarker,77.043954092439,Logistic Regression,normal,184
1,24,Intercept,-65.42033173648112,Logistic Regression,normal,184
0,25,biomarker,81.25686441105293,Logistic Regression,normal,184
1,25,Intercept,-69.58925670659818,Logistic Regression,normal,184
0,26,biomarker,80.1269359600876,Logistic Regression,normal,184
1,26,Intercept,-68.62612600276347,Logistic Regression,normal,184
0,27,biomarker,79.37699225035577,Logistic Regression,normal,184
1,27,Intercept,-69.03462295176512,Logistic Regression,normal,184
0,28,biomarker,76.15560686728499,Logistic Regression,normal,184
1,28,Intercept,-64.66488904781329,Logistic Regression,normal,184
0,29,biomarker,79.57050350771112,Logistic Regression,normal,184
1,29,Intercept,-68.12397977009716,Logistic Regression,normal,184
0,30,biomarker,80.42282717834705,Logistic Regression,normal,184
1,30,Intercept,-68.8452647960381,Logistic Regression,normal,184
0,31,biomarker,75.46655920317248,Logistic Regression,normal,184
1,31,Intercept,-63.85791730949547,Logistic Regression,normal,184
0,32,biomarker,77.92181237373201,Logistic Regression,normal,184
1,32,Intercept,-67.77305903121498,Logistic Regression,normal,184
0,33,biomarker,68.94584019209245,Logistic Regression,normal,184
1,33,Intercept,-57.2250513500893,Logistic Regression,normal,184
0,34,biomarker,80.71424716445452,Logistic Regression,normal,184
1,34,Intercept,-69.136876341278,Logistic Regression,normal,184
0,35,biomarker,78.97044724709274,Logistic Regression,normal,184
1,35,Intercept,-67.66694497329097,Logistic Regression,normal,184
0,36,biomarker,80.00861900023224,Logistic Regression,normal,184
1,36,Intercept,-68.58050992272372,Logistic Regression,normal,184
0,37,biomarker,79.67636994965477,Logistic Regression,normal,184
1,37,Intercept,-68.31783591079058,Logistic Regression,normal,184
0,38,biomarker,79.97874414804251,Logistic Regression,normal,184
1,38,Intercept,-68.52394392569994,Logistic Regression,normal,184
0,39,biomarker,81.16332062607988,Logistic Regression,normal,184
1,39,Intercept,-69.49549846571755,Logistic Regression,normal,184
0,40,biomarker,66.31750380824545,Logistic Regression,normal,184
1,40,Intercept,-55.02852611983498,Logistic Regression,normal,184
0,41,biomarker,80.12054250932721,Logistic Regression,normal,184
1,41,Intercept,-68.60660353144678,Logistic Regression,normal,184
0,42,biomarker,78.34289196611937,Logistic Regression,normal,184
1,42,Intercept,-68.12539144590455,Logistic Regression,normal,184
0,43,biomarker,79.70473334304573,Logistic Regression,normal,184
1,43,Intercept,-68.28001035064868,Logistic Regression,normal,184
0,44,biomarker,79.51976764452918,Logistic Regression,normal,184
1,44,Intercept,-68.0868458191658,Logistic Regression,normal,184
0,45,biomarker,66.85476538298255,Logistic Regression,normal,184
1,45,Intercept,-55.4496551522418,Logistic Regression,normal,184
0,46,biomarker,79.22323106384624,Logistic Regression,normal,184
1,46,Intercept,-68.87925146249108,Logistic Regression,normal,184
0,47,biomarker,80.66263913790412,Logistic Regression,normal,184
1,47,Intercept,-69.09520848867109,Logistic Regression,normal,184
0,48,biomarker,67.73131213851573,Logistic Regression,normal,184
1,48,Intercept,-56.199379341794554,Logistic Regression,normal,184
0,49,biomarker,75.99355752906669,Logistic Regression,normal,184
1,49,Intercept,-64.51242084544498,Logistic Regression,normal,184
0,50,biomarker,79.06951544379734,Logistic Regression,normal,184
1,50,Intercept,-67.74299618071004,Logistic Regression,normal,184
0,51,biomarker,80.50869469338697,Logistic Regression,normal,184
1,51,Intercept,-70.02757246449782,Logistic Regression,normal,184
0,52,biomarker,75.09201091499037,Logistic Regression,normal,184
1,52,Intercept,-64.8044760085453,Logistic Regression,normal,184
0,53,biomarker,80.92270664413971,Logistic Regression,normal,184
1,53,Intercept,-69.35739914100853,Logistic Regression,normal,184
0,54,biomarker,80.40489126223784,Logistic Regression,normal,184
1,54,Intercept,-68.8653913341724,Logistic Regression,normal,184
0,55,biomarker,80.58174813761718,Logistic Regression,normal,184
1,55,Intercept,-69.0255746221396,Logistic Regression,normal,184
0,56,biomarker,80.62097600514855,Logistic Regression,normal,184
1,56,Intercept,-69.07767489089815,Logistic Regression,normal,184
0,57,biomarker,76.18232071884151,Logistic Regression,normal,184
1,57,Intercept,-64.590403862633,Logistic Regression,normal,184
0,58,biomarker,80.8750894441277,Logistic Regression,normal,184
1,58,Intercept,-69.24079727541744,Logistic Regression,normal,184
0,59,biomarker,79.30327782499886,Logistic Regression,normal,184
1,59,Intercept,-67.93785375119842,Logistic Regression,normal,184
0,60,biomarker,80.27514436657489,Logistic Regression,normal,184
1,60,Intercept,-68.75409893852874,Logistic Regression,normal,184
0,61,biomarker,80.10665814254361,Logistic Regression,normal,184
1,61,Intercept,-68.62124054885783,Logistic Regression,normal,184
0,62,biomarker,67.7291665992137,Logistic Regression,normal,184
1,62,Intercept,-56.193149392930266,Logistic Regression,normal,184
0,63,biomarker,80.5546962533868,Logistic Regression,normal,184
1,63,Intercept,-68.99357942378006,Logistic Regression,normal,184
0,64,biomarker,80.13483290657828,Logistic Regression,normal,184
1,64,Intercept,-68.67533227346806,Logistic Regression,normal,184
0,65,biomarker,79.93172430791995,Logistic Regression,normal,184
1,65,Intercept,-68.48761263462214,Logistic Regression,normal,184
0,66,biomarker,79.50473387973709,Logistic Regression,normal,184
1,66,Intercept,-68.07858500340075,Logistic Regression,normal,184
0,67,biomarker,80.20157988645055,Logistic Regression,normal,184
1,67,Intercept,-68.70431366024356,Logistic Regression,normal,184
0,68,biomarker,81.33599745538743,Logistic Regression,normal,184
1,68,Intercept,-69.6551349417106,Logistic Regression,normal,184
0,69,biomarker,80.56646389562077,Logistic Regression,normal,184
1,69,Intercept,-68.99666982273946,Logistic Regression,normal,184
0,70,biomarker,66.4307012372646,Logistic Regression,normal,184
1,70,Intercept,-55.96907699892797,Logistic Regression,normal,184
0,71,biomarker,81.63716642674487,Logistic Regression,normal,184
1,71,Intercept,-69.91339265137732,Logistic Regression,normal,184
0,72,biomarker,67.96093139686361,Logistic Regression,normal,184
1,72,Intercept,-56.38371071220071,Logistic Regression,normal,184
0,73,biomarker,78.79722817195022,Logistic Regression,normal,184
1,73,Intercept,-67.59695818966436,Logistic Regression,normal,184
0,74,biomarker,91.12378373156974,Logistic Regression,normal,184
1,74,Intercept,-79.5093466976018,Logistic Regression,normal,184
0,75,biomarker,81.11250442645304,Logistic Regression,normal,184
1,75,Intercept,-69.45909059861408,Logistic Regression,normal,184
0,76,biomarker,91.15109356106338,Logistic Regression,normal,184
1,76,Intercept,-79.54754291892769,Logistic Regression,normal,184
0,77,biomarker,67.94809846909656,Logistic Regression,normal,184
1,77,Intercept,-56.36778903891037,Logistic Regression,normal,184
0,78,biomarker,91.11443358572893,Logistic Regression,normal,184
1,78,Intercept,-78.36732886158968,Logistic Regression,normal,184
0,79,biomarker,80.70184646601238,Logistic Regression,normal,184
1,79,Intercept,-69.16597282126735,Logistic Regression,normal,184
0,80,biomarker,80.62671605747528,Logistic Regression,normal,184
1,80,Intercept,-69.0439736410339,Logistic Regression,normal,184
0,81,biomarker,79.79817460318127,Logistic Regression,normal,184
1,81,Intercept,-68.31449162357895,Logistic Regression,normal,184
0,82,biomarker,79.51343462618163,Logistic Regression,normal,184
