,bootstrap,model,test_average_precision,test_roc_auc,train_average_precision,train_roc_auc,validation_average_precision,validation_roc_auc,distribution,seed
0,0,Logistic Regression,0.7861904761904761,0.75,0.5029393074053249,0.5125,0.3140659340659341,0.39999999999999997,normal,346
1,1,Logistic Regression,0.7861904761904761,0.6666666666666667,0.5001857632961433,0.5033875338753387,0.25555555555555554,0.3863636363636364,normal,346
2,2,Logistic Regression,1.0,1.0,0.42825947234527506,0.47638888888888886,0.6042224442224442,0.36,normal,346
3,3,Logistic Regression,0.8766666666666667,0.85,0.478151492959837,0.503118503118503,0.3846861471861472,0.42592592592592593,normal,346
4,4,Logistic Regression,0.9166666666666666,0.9,0.4392304877860037,0.49236111111111114,0.5846961371961372,0.36,normal,346
5,5,Logistic Regression,0.6678571428571428,0.65,0.43736521644063864,0.49236111111111114,0.6207034632034634,0.42000000000000004,normal,346
6,6,Logistic Regression,0.8166666666666667,0.75,0.44935176804590915,0.5264227642276422,0.5327084027084027,0.19999999999999996,normal,346
7,7,Logistic Regression,0.7708333333333333,0.75,0.4754922031268173,0.5242914979757085,0.432310397935398,0.25,normal,346
8,8,Logistic Regression,0.6220238095238095,0.7,0.43809888516936535,0.49722222222222223,0.6164926739926739,0.41999999999999993,normal,346
9,9,Logistic Regression,0.6458333333333333,0.6875,0.4315230140977704,0.4905149051490515,0.735540293040293,0.62,normal,346
10,10,Logistic Regression,0.8541666666666666,0.8125,0.45147891960273034,0.5121621621621621,0.5160259493592827,0.2962962962962963,normal,346
11,11,Logistic Regression,0.6458333333333333,0.6875,0.4770656143903358,0.5101214574898785,0.40927128427128434,0.3571428571428571,normal,346
12,12,Logistic Regression,0.6220238095238095,0.7,0.4208772072001341,0.48222996515679445,0.6734422143513052,0.4090909090909091,normal,346
13,13,Logistic Regression,0.7333333333333333,0.75,0.4531352904085394,0.5017325017325018,0.5046576879910213,0.29629629629629634,normal,346
14,14,Logistic Regression,0.5666666666666667,0.5625,0.48173893066871676,0.5148448043184886,0.4397126682840969,0.39285714285714285,normal,346
15,15,Logistic Regression,0.8083333333333333,0.7,0.45927143909739954,0.4916897506925208,0.47247990105132964,0.46428571428571425,normal,346
16,16,Logistic Regression,0.875,0.8,0.4652098788005171,0.4965373961218837,0.47702228327228335,0.3928571428571429,normal,346
17,17,Logistic Regression,0.6458333333333333,0.6875,0.43654329326225505,0.4574898785425101,0.6196810134310133,0.6607142857142857,normal,346
18,18,Logistic Regression,0.7333333333333333,0.6875,0.444924896230772,0.4966216216216216,0.6052910052910054,0.5185185185185185,normal,346
19,19,Logistic Regression,0.5178571428571428,0.55,0.46401488568174465,0.5190575190575191,0.7472663139329807,0.6666666666666667,normal,346
20,20,Logistic Regression,0.6458333333333333,0.6875,0.4436179076315412,0.46963562753036436,0.5947916666666666,0.625,normal,346
21,21,Logistic Regression,0.6083333333333333,0.625,0.44025689177692495,0.48851351351351346,0.6470899470899472,0.5740740740740741,normal,346
22,22,Logistic Regression,0.6041666666666666,0.5625,0.48022131702488063,0.5114709851551957,0.5063190777476492,0.5535714285714286,normal,346
23,23,Logistic Regression,0.5666666666666667,0.5625,0.4731351511975423,0.48581081081081084,0.3966422466422467,0.40740740740740744,normal,346
24,24,Logistic Regression,0.7595238095238095,0.7,0.48312099991558966,0.5242382271468145,0.3793694400837258,0.26785714285714285,normal,346
25,25,Logistic Regression,0.8761904761904762,0.8,0.48080221636844855,0.4847222222222222,0.3899567099567099,0.56,normal,346
26,26,Logistic Regression,0.7861904761904761,0.75,0.4763773157353204,0.5232155232155232,0.41564373126873133,0.2142857142857143,normal,346
27,27,Logistic Regression,0.6683333333333333,0.65,0.48334369225964136,0.5051975051975052,0.47440476190476194,0.6111111111111112,normal,346
28,28,Logistic Regression,0.5666666666666667,0.5625,0.466658887102862,0.5250000000000001,0.48877048877048884,0.25925925925925924,normal,346
29,29,Logistic Regression,0.8041666666666667,0.8125,0.44186507840622297,0.4891891891891892,0.5415482665482665,0.37037037037037035,normal,346
30,30,Logistic Regression,0.9428571428571428,0.9,0.4769996486712859,0.5249307479224377,0.33283621140763997,0.10714285714285712,normal,346
31,31,Logistic Regression,0.875,0.75,0.4472489350960036,0.5020270270270271,0.5301766135099468,0.37037037037037035,normal,346
32,32,Logistic Regression,0.5845238095238094,0.5625,0.4425216438990549,0.49324324324324326,0.6132275132275133,0.5,normal,346
33,33,Logistic Regression,0.7861904761904761,0.75,0.5198989014218797,0.48739495798319327,0.2126022126022126,0.4166666666666667,normal,346
34,34,Logistic Regression,0.6087301587301588,0.5,0.4538086877792509,0.4982674982674983,0.5550459956709957,0.5714285714285714,normal,346
35,35,Logistic Regression,0.7708333333333333,0.8,0.4572232253624072,0.5086625086625087,0.539021164021164,0.3703703703703704,normal,346
36,36,Logistic Regression,0.525,0.6,0.45953329789695907,0.4622314622314622,0.5896524110809824,0.625,normal,346
37,37,Logistic Regression,0.8541666666666666,0.8125,0.4799910168678405,0.50472334682861,0.383590219304505,0.2857142857142857,normal,346
