,bootstrap,model,test_average_precision,test_roc_auc,train_average_precision,train_roc_auc,validation_average_precision,validation_roc_auc,distribution,seed
0,0,Logistic Regression,0.9166666666666666,0.875,0.6432339420330219,0.6194331983805668,0.3658413015555873,0.23214285714285712,normal,457
1,1,Logistic Regression,1.0,1.0,0.5091934669278111,0.5108108108108108,0.7884818884818887,0.6296296296296297,normal,457
2,2,Logistic Regression,0.5666666666666667,0.65,0.5134521351141129,0.5006925207756233,0.6813988095238095,0.5714285714285714,normal,457
3,3,Logistic Regression,0.8166666666666667,0.75,0.5377787602415075,0.5209176788124157,0.8245421245421245,0.7857142857142857,normal,457
4,4,Logistic Regression,0.95,0.9500000000000001,0.569710588150338,0.5682605682605683,0.7398268398268397,0.6428571428571428,normal,457
5,5,Logistic Regression,0.8875,0.875,0.5955131494551134,0.5420110192837466,0.13392857142857142,0.2692307692307692,normal,457
6,6,Logistic Regression,0.525,0.5,0.5428955014646821,0.5189189189189188,0.33752913752913755,0.3148148148148148,normal,457
7,7,Logistic Regression,0.8928571428571428,0.8125,0.5206934804724246,0.559620596205962,0.6034648684648685,0.32,normal,457
8,8,Logistic Regression,0.6791666666666667,0.8,0.47005719455758155,0.505226480836237,0.7673228286864651,0.45454545454545453,normal,457
9,9,Logistic Regression,0.95,0.9375,0.5464321425941023,0.49730094466936575,0.41990231990231996,0.35714285714285715,normal,457
10,10,Logistic Regression,0.6041666666666666,0.5625,0.5467517565263706,0.48986486486486486,0.6303317053317052,0.38888888888888895,normal,457
11,11,Logistic Regression,0.8875,0.875,0.5670281758891108,0.4817567567567568,0.525595238095238,0.6481481481481483,normal,457
12,12,Logistic Regression,1.0,1.0,0.5418127286989853,0.5425101214574899,0.5326923076923077,0.4107142857142857,normal,457
13,13,Logistic Regression,0.7708333333333333,0.75,0.5634980567618899,0.5616531165311653,0.6645399045399045,0.3,normal,457
14,14,Logistic Regression,0.95,0.9375,0.504884292004685,0.5196476964769647,0.7339538239538239,0.42,normal,457
15,15,Logistic Regression,0.8875,0.875,0.5298595340858985,0.5337837837837838,0.5646964146964147,0.37037037037037035,normal,457
16,16,Logistic Regression,0.8928571428571428,0.85,0.5970779656567816,0.4726264726264726,0.5820905285191,0.5892857142857143,normal,457
17,17,Logistic Regression,0.9166666666666666,0.875,0.5455633502249906,0.5080971659919028,0.43333333333333335,0.375,normal,457
18,18,Logistic Regression,0.6787301587301587,0.5,0.5348483490153657,0.5308385308385309,0.5218968531468531,0.26785714285714285,normal,457
19,19,Logistic Regression,0.75,0.5625,0.47870605243329334,0.49121621621621625,0.650937025937026,0.5185185185185185,normal,457
20,20,Logistic Regression,0.8303571428571428,0.8,0.5038579822388888,0.5505540166204986,0.6811823593073593,0.6071428571428572,normal,457
21,21,Logistic Regression,1.0,1.0,0.5853685154540356,0.6121621621621621,0.6324185074185074,0.4814814814814815,normal,457
22,22,Logistic Regression,0.8611111111111112,0.75,0.5134918210388243,0.489612188365651,0.5931818181818181,0.4285714285714286,normal,457
23,23,Logistic Regression,0.8583333333333333,0.75,0.5836917745454412,0.5070028011204482,0.20655270655270658,0.38888888888888884,normal,457
24,24,Logistic Regression,1.0,1.0,0.5221637584738072,0.5444444444444445,0.6427689594356261,0.611111111111111,normal,457
25,25,Logistic Regression,0.925,0.8500000000000001,0.7038811780773215,0.6348432055749128,0.4154761904761905,0.7045454545454546,normal,457
26,26,Logistic Regression,0.6083333333333333,0.625,0.5253387401025056,0.5215924426450742,0.4853708791208791,0.3214285714285714,normal,457
27,27,Logistic Regression,0.8928571428571428,0.8125,0.5934890460419955,0.5789473684210527,0.43979591836734694,0.42857142857142855,normal,457
28,28,Logistic Regression,0.6041666666666666,0.5625,0.534050447881789,0.5013495276653172,0.8191287878787878,0.7321428571428571,normal,457
29,29,Logistic Regression,0.9666666666666666,0.95,0.5465139377706555,0.4989604989604989,0.4125152625152625,0.462962962962963,normal,457
30,30,Logistic Regression,0.7095238095238094,0.7000000000000001,0.5384030354869369,0.5315315315315315,0.5346739680073014,0.37037037037037035,normal,457
31,31,Logistic Regression,0.8928571428571428,0.8125,0.5321891613358124,0.5521680216802168,0.7208891108891108,0.44,normal,457
32,32,Logistic Regression,0.95,0.9375,0.5716930535262127,0.6283783783783784,0.7886243386243388,0.6481481481481481,normal,457
33,33,Logistic Regression,0.9166666666666666,0.875,0.5259454605864887,0.5290148448043185,0.5733124018838305,0.3571428571428571,normal,457
34,34,Logistic Regression,0.6595238095238095,0.65,0.5251457024742145,0.5180055401662049,0.4490699776414062,0.3392857142857143,normal,457
35,35,Logistic Regression,0.9166666666666666,0.9,0.4698053701719694,0.5326388888888889,0.7542224442224441,0.45999999999999996,normal,457
36,36,Logistic Regression,1.0,1.0,0.6539614104094049,0.612685560053981,0.713379329004329,0.6964285714285714,normal,457
37,37,Logistic Regression,0.8875,0.875,0.49947597339261784,0.48785425101214575,0.531918081918082,0.44642857142857145,normal,457
38,38,Logistic Regression,0.7678571428571428,0.625,0.5430558791654437,0.5392953929539296,0.5327272727272727,0.5,normal,457
39,39,Logistic Regression,0.8541666666666666,0.8125,0.5238548321645754,0.491869918699187,0.5909090909090908,0.7,normal,457
40,40,Logistic Regression,0.8083333333333333,0.7,0.4796699226574655,0.4753984753984754,0.9105519480519481,0.875,normal,457
41,41,Logistic Regression,0.6791666666666667,0.8,0.5113008676102813,0.5270833333333333,0.6536355311355311,0.4,normal,457
42,42,Logistic Regression,0.8541666666666666,0.85,0.4842895337937474,0.5337979094076655,0.7799828958919868,0.6590909090909091,normal,457
43,43,Logistic Regression,1.0,1.0,0.4834937854282772,0.5054054054054054,0.5964424464424465,0.4629629629629629,normal,457
44,44,Logistic Regression,0.7116666666666667,0.6000000000000001,0.5138552491644297,0.5100485100485102,0.3916958041958042,0.42592592592592593,normal,457
45,45,Logistic Regression,0.8444444444444443,0.7,0.518295612731738,0.5256232686980609,0.38642032570603996,0.2857142857142857,normal,457
46,46,Logistic Regression,0.8761904761904762,0.8,0.5373926995763322,0.5744975744975744,0.5442841880341881,0.5,normal,457
47,47,Logistic Regression,0.8541666666666666,0.8125,0.5844529610050931,0.5555555555555555,0.3705555555555555,0.54,normal,457
48,48,Logistic Regression,0.875,0.8,0.56523803189837,0.5557865557865558,0.46170835337502003,0.16666666666666663,normal,457
49,49,Logistic Regression,0.5787301587301588,0.44999999999999996,0.5711447571364949,0.5184668989547039,0.28685897435897434,0.38636363636363635,normal,457
50,50,Logistic Regression,0.8928571428571428,0.85,0.5310389219780344,0.5079695079695079,0.5081369248035915,0.25925925925925924,normal,457
51,51,Logistic Regression,1.0,1.0,0.525422119658037,0.5266805266805267,0.5444444444444444,0.6481481481481481,normal,457
52,52,Logistic Regression,0.875,0.75,0.5486641819092617,0.5101351351351351,0.46132478632478635,0.35185185185185186,normal,457
53,53,Logistic Regression,0.6791666666666667,0.75,0.5485850297107973,0.5170998632010944,0.7386396011396011,0.33333333333333337,normal,457
54,54,Logistic Regression,0.8166666666666667,0.75,0.5575891207347424,0.5196476964769647,0.4930952380952381,0.52,normal,457
55,55,Logistic Regression,0.5666666666666667,0.6,0.5132717837091366,0.5055401662049861,0.46325965700965704,0.35714285714285715,normal,457
56,56,Logistic Regression,0.9166666666666666,0.875,0.5405525477306812,0.5702702702702703,0.6723951973951974,0.4444444444444445,normal,457
57,57,Logistic Regression,0.8211111111111111,0.7000000000000001,0.5824355231520693,0.49410949410949406,0.40317460317460313,0.37037037037037035,normal,457
58,58,Logistic Regression,0.6678571428571428,0.5625,0.559903353547101,0.5168918918918919,0.302017427017427,0.18518518518518523,normal,457
59,59,Logistic Regression,0.6916666666666667,0.5625,0.47276529377400506,0.5067567567567568,0.634140859140859,0.42592592592592593,normal,457
60,60,Logistic Regression,0.7333333333333333,0.75,0.5097331324950423,0.5166666666666667,0.5716827616827618,0.25999999999999995,normal,457
61,61,Logistic Regression,0.6726190476190477,0.5,0.5133481512120487,0.5391545391545391,0.5045325045325045,0.5740740740740741,normal,457
62,62,Logistic Regression,0.8261904761904761,0.75,0.5873880610262602,0.5058905058905059,0.4910866910866911,0.42592592592592593,normal,457
63,63,Logistic Regression,0.6083333333333333,0.7,0.5491973060858568,0.5305555555555556,0.5532407407407407,0.5740740740740741,normal,457
64,64,Logistic Regression,0.8711111111111112,0.7500000000000001,0.5152435312421325,0.5204435204435205,0.49935897435897436,0.3571428571428571,normal,457
65,65,Logistic Regression,0.8875,0.9,0.6207998224206324,0.5346260387811634,0.4760153041403042,0.3392857142857143,normal,457
66,66,Logistic Regression,0.8166666666666667,0.75,0.5086296917670602,0.5006802721088435,0.8583073492164401,0.6590909090909092,normal,457
67,67,Logistic Regression,0.8041666666666667,0.8125,0.5819632255494673,0.5222672064777328,0.5778388278388278,0.4821428571428571,normal,457
68,68,Logistic Regression,0.5845238095238094,0.5625,0.5134615731087002,0.5310391363022943,0.5111634397348682,0.5,normal,457
69,69,Logistic Regression,0.5527777777777778,0.5499999999999999,0.5197064821098772,0.5318559556786703,0.6098415473415473,0.5357142857142858,normal,457
70,70,Logistic Regression,1.0,1.0,0.5713798350915111,0.5223577235772358,0.32630036630036624,0.38,normal,457
71,71,Logistic Regression,0.6220238095238095,0.7,0.5108776968506152,0.5079695079695079,0.8354818021484689,0.7592592592592593,normal,457
