,bootstrap,model,test_average_precision,test_roc_auc,train_average_precision,train_roc_auc,validation_average_precision,validation_roc_auc,distribution,seed
0,0,Logistic Regression,0.7928571428571428,0.6875,0.5120516556117779,0.49055330634278,0.7892857142857141,0.7321428571428571,normal,289
1,1,Logistic Regression,0.7928571428571428,0.75,0.4946104397332152,0.5308385308385308,0.6507834757834758,0.48148148148148145,normal,289
2,2,Logistic Regression,0.9166666666666666,0.875,0.5316738855564659,0.49122807017543857,0.6727910977910978,0.5357142857142858,normal,289
3,3,Logistic Regression,0.5666666666666667,0.5625,0.5299356568300831,0.5371120107962213,0.5254578754578756,0.4107142857142857,normal,289
4,4,Logistic Regression,0.9666666666666666,0.95,0.5781849970758953,0.5547091412742382,0.7261072261072261,0.6071428571428572,normal,289
5,5,Logistic Regression,0.8583333333333333,0.75,0.6154994644294924,0.551092318534179,0.13333333333333333,0.2692307692307692,normal,289
6,6,Logistic Regression,0.885,0.8,0.5430342736471127,0.49965349965349964,0.5305194805194805,0.5370370370370371,normal,289
7,7,Logistic Regression,0.8166666666666667,0.75,0.5725111549532315,0.559620596205962,0.6506204906204907,0.33999999999999997,normal,289
8,8,Logistic Regression,0.8303571428571428,0.75,0.4856282036102382,0.5346938775510204,0.6807260920897285,0.29545454545454547,normal,289
9,9,Logistic Regression,0.95,0.9375,0.5882048103358256,0.5371120107962214,0.5643990929705216,0.4821428571428571,normal,289
10,10,Logistic Regression,0.7291666666666666,0.7000000000000001,0.527171228514224,0.5121275121275122,0.4558808475475142,0.1296296296296296,normal,289
11,11,Logistic Regression,0.81,0.8,0.5112502920740014,0.4753984753984754,0.711111111111111,0.7222222222222222,normal,289
12,12,Logistic Regression,0.9666666666666666,0.95,0.5946158895311673,0.5211365211365212,0.757875457875458,0.6785714285714286,normal,289
13,13,Logistic Regression,0.7986111111111112,0.7000000000000001,0.4674500272926737,0.5256944444444445,0.7715323565323564,0.6000000000000001,normal,289
14,14,Logistic Regression,0.875,0.8,0.6003596753593582,0.5277777777777778,0.7736752136752136,0.62,normal,289
15,15,Logistic Regression,0.8875,0.875,0.5807025056468882,0.5736486486486487,0.5213101713101713,0.3333333333333333,normal,289
16,16,Logistic Regression,0.9166666666666666,0.9,0.5522395823791743,0.5273735273735274,0.4684807256235828,0.42857142857142855,normal,289
17,17,Logistic Regression,0.95,0.9375,0.5443884531540807,0.548582995951417,0.5283189033189033,0.44642857142857145,normal,289
