,bootstrap,model,test_average_precision,test_roc_auc,train_average_precision,train_roc_auc,validation_average_precision,validation_roc_auc,distribution,seed
0,0,Logistic Regression,0.7678571428571428,0.625,0.5022453780153703,0.5053981106612686,0.5038548752834467,0.5178571428571428,normal,322
1,1,Logistic Regression,0.7611111111111111,0.5499999999999999,0.5202287210293679,0.5777777777777777,0.7287477954144621,0.6851851851851852,normal,322
2,2,Logistic Regression,0.8541666666666666,0.85,0.5030865114563573,0.5117728531855956,0.6853708791208791,0.4464285714285714,normal,322
3,3,Logistic Regression,0.8125,0.6875,0.5354825330502295,0.5458839406207827,0.6650793650793649,0.6607142857142857,normal,322
4,4,Logistic Regression,1.0,1.0,0.5230955828817747,0.5344129554655871,0.5611943611943613,0.5178571428571428,normal,322
5,5,Logistic Regression,0.8928571428571428,0.8125,0.5708423929010059,0.5103305785123967,0.1736111111111111,0.46153846153846156,normal,322
6,6,Logistic Regression,1.0,1.0,0.6708919453447567,0.6652777777777777,0.39592352092352096,0.3888888888888889,normal,322
7,7,Logistic Regression,0.7321428571428572,0.6,0.46740325850209896,0.507638888888889,0.5553696303696304,0.2,normal,322
8,8,Logistic Regression,0.8928571428571428,0.8125,0.4656768883950606,0.4768707482993197,0.8638212797303706,0.7272727272727273,normal,322
9,9,Logistic Regression,0.9028571428571428,0.85,0.5063216313559106,0.4958448753462604,0.48815628815628814,0.48214285714285715,normal,322
10,10,Logistic Regression,0.8125,0.75,0.530814379471358,0.5197505197505198,0.5301766135099468,0.37037037037037035,normal,322
11,11,Logistic Regression,0.6544444444444445,0.6000000000000001,0.5233003571758277,0.49688149688149685,0.5526806526806527,0.5555555555555556,normal,322
12,12,Logistic Regression,0.8928571428571428,0.85,0.5933347278063255,0.5152354570637119,0.49310134310134307,0.35714285714285715,normal,322
13,13,Logistic Regression,0.8928571428571428,0.8125,0.5117643551458491,0.5426829268292683,0.7637554112554112,0.48,normal,322
14,14,Logistic Regression,0.6791666666666667,0.8,0.4611081661887657,0.47708333333333336,0.8900641025641024,0.72,normal,322
15,15,Logistic Regression,0.9166666666666666,0.9,0.646290792125523,0.6153846153846154,0.7797008547008548,0.6481481481481481,normal,322
16,16,Logistic Regression,0.6458333333333333,0.6875,0.5114178931777441,0.51889338731444,0.5428048142333857,0.5357142857142857,normal,322
17,17,Logistic Regression,0.95,0.9375,0.5964369251328939,0.5829959514170041,0.5726440226440226,0.35714285714285715,normal,322
18,18,Logistic Regression,0.71,0.75,0.5410496335990553,0.5190575190575191,0.4736645299145299,0.3035714285714286,normal,322
19,19,Logistic Regression,0.8928571428571428,0.8125,0.5335717041111523,0.4871621621621621,0.6951465201465201,0.46296296296296297,normal,322
20,20,Logistic Regression,0.6116666666666666,0.55,0.5087019141466425,0.4837144837144837,0.7545371295371295,0.625,normal,322
21,21,Logistic Regression,0.6041666666666666,0.5625,0.47624369484717366,0.4824324324324324,0.5256071089404423,0.35185185185185186,normal,322
22,22,Logistic Regression,0.7152777777777777,0.6500000000000001,0.5407624341383173,0.5498614958448753,0.7053841991341991,0.5892857142857143,normal,322
23,23,Logistic Regression,0.9428571428571428,0.9,0.6229626306833407,0.5623249299719888,0.22142857142857142,0.4166666666666667,normal,322
24,24,Logistic Regression,0.8875,0.875,0.5689779290643988,0.5412162162162162,0.48529741863075193,0.24074074074074076,normal,322
25,25,Logistic Regression,0.8928571428571428,0.8125,0.5766314731153235,0.5421768707482992,0.2519230769230769,0.3409090909090909,normal,322
26,26,Logistic Regression,0.8875,0.875,0.5826990615488656,0.524966261808367,0.47148199023199017,0.3392857142857143,normal,322
27,27,Logistic Regression,0.7861904761904761,0.75,0.5495679702449439,0.5290858725761773,0.41510949368092226,0.35714285714285715,normal,322
28,28,Logistic Regression,0.8041666666666667,0.8125,0.5607509260672138,0.5357624831309042,0.6429827117327117,0.4107142857142857,normal,322
29,29,Logistic Regression,0.8541666666666666,0.8125,0.5537626111376899,0.5304054054054054,0.34592352092352097,0.33333333333333337,normal,322
