,bootstrap,model,test_average_precision,test_roc_auc,train_average_precision,train_roc_auc,validation_average_precision,validation_roc_auc,distribution,seed
0,0,Logistic Regression,0.8875,0.875,0.6006695651481747,0.5337381916329285,0.5345487845487846,0.4107142857142857,normal,414
1,1,Logistic Regression,0.9666666666666666,0.95,0.579669442251525,0.5673611111111111,0.6449633699633699,0.46296296296296297,normal,414
2,2,Logistic Regression,0.8583333333333333,0.75,0.5342319635653093,0.5862785862785863,0.4187229437229437,0.2142857142857143,normal,414
3,3,Logistic Regression,0.5595238095238095,0.5,0.544813431208288,0.5121457489878543,0.478831882403311,0.2857142857142857,normal,414
4,4,Logistic Regression,0.7644444444444445,0.6000000000000001,0.5123561702959241,0.5110803324099723,0.535888714460143,0.42857142857142855,normal,414
5,5,Logistic Regression,1.0,1.0,0.6123898185213107,0.5420110192837465,0.22619047619047616,0.6153846153846154,normal,414
6,6,Logistic Regression,0.8041666666666667,0.8125,0.6045215603117096,0.5466216216216216,0.6138528138528139,0.5370370370370371,normal,414
7,7,Logistic Regression,0.8541666666666666,0.8125,0.48556813707644325,0.5257452574525745,0.7367560217560217,0.4600000000000001,normal,414
8,8,Logistic Regression,0.6220238095238095,0.625,0.4912761850071679,0.508843537414966,0.7087402496493405,0.4772727272727273,normal,414
9,9,Logistic Regression,0.95,0.9375,0.5930213247198227,0.630229419703104,0.5338134088134088,0.4642857142857143,normal,414
10,10,Logistic Regression,0.7416666666666667,0.65,0.5489135095368611,0.5034722222222222,0.8781746031746034,0.7407407407407407,normal,414
11,11,Logistic Regression,0.6253968253968254,0.4,0.5231117673175767,0.5107415107415108,0.456973581973582,0.46296296296296297,normal,414
12,12,Logistic Regression,0.8166666666666667,0.8,0.5691519063383251,0.5138504155124654,0.6727910977910978,0.5357142857142858,normal,414
13,13,Logistic Regression,0.48214285714285715,0.44999999999999996,0.5134652118463672,0.5166666666666667,0.7792596292596292,0.6,normal,414
14,14,Logistic Regression,0.775,0.7,0.5712679649177994,0.5055555555555555,0.941540404040404,0.88,normal,414
15,15,Logistic Regression,0.8041666666666667,0.8125,0.5842906681895195,0.5891891891891892,0.5809221642554976,0.33333333333333337,normal,414
16,16,Logistic Regression,0.6458333333333333,0.6875,0.5344722110836913,0.5101214574898786,0.565018315018315,0.5714285714285714,normal,414
17,17,Logistic Regression,0.8541666666666666,0.85,0.5392934732313862,0.5433125433125433,0.5416666666666667,0.5892857142857142,normal,414
18,18,Logistic Regression,0.7116666666666667,0.6000000000000001,0.5304764329886145,0.5142065142065142,0.5605429292929293,0.5,normal,414
19,19,Logistic Regression,0.75,0.65,0.5120741418816483,0.51004851004851,0.5591991341991343,0.42592592592592593,normal,414
20,20,Logistic Regression,0.8541666666666666,0.8125,0.5836542196166494,0.5296896086369771,0.45000381562881564,0.24999999999999997,normal,414
21,21,Logistic Regression,0.95,0.9375,0.5303155567235927,0.5621621621621622,0.750987900987901,0.6296296296296297,normal,414
22,22,Logistic Regression,0.6916666666666667,0.7,0.6015405627056903,0.5214681440443213,0.6920673076923076,0.5178571428571428,normal,414
23,23,Logistic Regression,0.7644444444444445,0.6000000000000001,0.553313643810768,0.5147058823529411,0.3888888888888889,0.7222222222222222,normal,414
24,24,Logistic Regression,0.6791666666666667,0.8,0.5471291114338634,0.5280665280665281,0.6597282347282347,0.5185185185185185,normal,414
25,25,Logistic Regression,0.95,0.9375,0.6444814045752921,0.5612244897959183,0.44166666666666665,0.6136363636363635,normal,414
26,26,Logistic Regression,0.775,0.625,0.5451802560932448,0.5053981106612686,0.696771978021978,0.625,normal,414
27,27,Logistic Regression,0.875,0.8,0.513870136142173,0.5155925155925156,0.39597505668934246,0.3214285714285714,normal,414
28,28,Logistic Regression,0.775,0.625,0.540250746823849,0.4993252361673414,0.6079597485847485,0.5535714285714286,normal,414
29,29,Logistic Regression,0.95,0.9375,0.5689092065934653,0.5743243243243242,0.4992877492877493,0.5185185185185185,normal,414
30,30,Logistic Regression,0.9428571428571428,0.9,0.4942373244548473,0.5291666666666667,0.7434482184482185,0.5555555555555556,normal,414
31,31,Logistic Regression,0.7470238095238095,0.6875,0.5247928930234771,0.5325203252032521,0.7459262959262959,0.5800000000000001,normal,414
32,32,Logistic Regression,0.8875,0.875,0.6514327656567214,0.6263513513513513,0.9046296296296297,0.7962962962962963,normal,414
33,33,Logistic Regression,0.9266666666666665,0.9,0.5343725624725494,0.5304709141274239,0.7005411255411256,0.6428571428571428,normal,414
34,34,Logistic Regression,0.6488095238095237,0.4375,0.5334256728862233,0.5290148448043186,0.5715728715728716,0.5357142857142857,normal,414
35,35,Logistic Regression,0.9166666666666666,0.875,0.5488597822658574,0.5941734417344173,0.528001443001443,0.18,normal,414
36,36,Logistic Regression,0.8541666666666666,0.8125,0.5556639040743616,0.5796221322537112,0.6477640415140415,0.5357142857142858,normal,414
37,37,Logistic Regression,0.6083333333333333,0.625,0.4755614617923379,0.5128205128205128,0.4778506216006216,0.375,normal,414
38,38,Logistic Regression,0.75,0.5625,0.6081469869249579,0.497289972899729,0.3274114774114774,0.3,normal,414
39,39,Logistic Regression,0.8541666666666666,0.8125,0.5624598469813233,0.5121951219512195,0.6385281385281385,0.74,normal,414
40,40,Logistic Regression,0.7095238095238094,0.625,0.5450498900605977,0.4966261808367071,0.662202380952381,0.6428571428571428,normal,414
41,41,Logistic Regression,0.7708333333333333,0.75,0.5360704800889701,0.49457994579945797,0.6106052281052281,0.38,normal,414
42,42,Logistic Regression,0.9166666666666666,0.9,0.5614458419930026,0.6181184668989548,0.7841797091797091,0.6590909090909092,normal,414
43,43,Logistic Regression,0.8875,0.875,0.5686572612013792,0.5743243243243243,0.8400673400673402,0.7592592592592593,normal,414
44,44,Logistic Regression,0.8166666666666667,0.75,0.6079860984861534,0.5155405405405405,0.45192307692307687,0.5185185185185185,normal,414
45,45,Logistic Regression,0.5666666666666667,0.5,0.525897005954952,0.5168690958164642,0.7603174603174603,0.6607142857142857,normal,414
46,46,Logistic Regression,0.7861904761904761,0.75,0.5266119207738729,0.5481635481635482,0.5799339549339549,0.44642857142857145,normal,414
